GAME_ID,EVENT_ID,COMMENT_TX
"KC1196604190",1,"Debut game for Chuck Dobson"
"KC1196604230",69,"Debut game for Lee Elia"
"KC1196605100",87,"missing play in KC1196605100"
"KC1196605110",79,"missing play in KC1196605110"
"KC1196605140",3,"418 feet"
"KC1196605151",67,"Lights on 3:40"
"KC1196605152",45,"32 minute rain delay"
"KC1196606200",32,"$Roger Repoz tried to advance on an overthrow"
"KC1196606300",34,"missing play in KC1196606300"
"KC1196606300",59,"$Ken Sanders ran down Frank Robinson between 3B and home and then threw to 2B"
"KC1196607080",62,"Debut game for Tim Talton"
"KC1196607102",27,"missing play in KC1196607102"
"KC1196607150",46,"$Jake Gibbs knocked the ball loose"
"KC1196607160",15,"$hit 3B bag"
"KC1196607171",66,"$steal of 3B during intentional walk; Bert Campaneris spiked by 3B umpire Bill Kinnamon"
"KC1196607311",75,"missing play in KC1196607311"
"KC1196608040",0,"ej,darka101,M,ashfe901,Call at 3B Athletics Manager Al Dark ejected by 3B umpire Emmett Ashford sometime in game"
"KC1196608110",89,"missing play in KC1196608110"
"KC1196608300",23,"ej,howae101,P,kinnb901,Interference non-call Elston Howard ejected by HP umpire Bill Kinnamon for claiming interference on steal"
"KC1196608312",0,"ej,darka101,M,umonf901,Balls and strikes Athletics Manager Al Dark ejected by HP umpire Frank Umont sometime in game"
"KC1196609030",20,"Debut game for Rick Monday"
"KC1196609030",21,"Debut game for Sal Bando"
"KC1196609030",48,"missing play in KC1196609030"
"KC1196609030",67,"Debut game for Bill Edgerton"
"KC1196609030",75,"missing play in KC1196609030"
"KC1196609042",4,"$Rico Petrocelli out on appeal for missing the plate"
"KC1196609050",50,"missing play in KC1196609050"
"KC1196609050",74,"missing play in KC1196609050"
"KC1196609070",64,"missing play in KC1196609070"
"KC1196609100",70,"Debut game for George Korince"
"KC1196609100",78,"Debut game for Don Pepper"
"KC1196609110",61,"ej,penao101,P,chyln901,Bench jockeying Orlando Pena ejected by HP umpire Nestor Chylak"
"KC1196609220",76,"missing play in KC1196609220"
