GAME_ID,EVENT_ID,COMMENT_TX
"BRO195204180",73,"$Willie Mays crashed into the wall and was stunned"
"BRO195204200",28,"umpchange,4,umphome,gugla901 umpchange,4,ump1b,gorea901 umpchange,4,ump2b,(None) $HP umpire Jocko Conlan was struck by a foul ball on the left leg in the second and by a ball on the Adams apple in the fourth; he was taken to the hospital; 1B umpire Augie Guglielmo moved to HP and 2B umpire Artie Gore moved to 1B"
"BRO195205160",10,"Roth missed a pitch somewhere: he shows Campy striking out on a 2-1 pitch, and only 4 total pitches: two were balls"
"BRO195205160",77,"$Clyde McCullough's left little finger was split by a foul ball"
"BRO195205170",21,"$Roy Campanella hit on left hand, left for X-rays"
"BRO195205180",28,"ej,cavap101,M,gugla901,Balls and strikes Cubs Manager Phil Cavarretta ejected by HP umpire Augie Guglielmo"
"BRO195205190",21,"40 minute rain delay"
"BRO195205190",25,"ej,mikse101,P,gugla901,Call at 2B Eddie Miksis ejected by 3B umpire Augie Guglielmo"
"BRO195205190",58,"game called for rain (tie game)"
"BRO195205220",12,"$Hank Edwards called for interference for running into Bobby Morgan"
"BRO195206180",0,"ej,johnr103,C,gorea901,Bench jockeying Cubs Coach Roy Johnson ejected by HP umpire Artie Gore sometime in game"
"BRO195207010",25,"$Roy Campanella leaped up in protest of the call at HP"
"BRO195207010",27,"ej,vancc101,P,gugla901,Bench jockeying $Rocky Bridges spiked on the play; Chris Van Cuyk ejected by HP umpire Augie Guglielmo"
"BRO195207250",0,"$Chris Van Cuyk brushed back Solly Hemus"
"BRO195207250",18,"$a continuation of Chris Van Cuyk's throwing at batters"
"BRO195207250",40,"ej,branr103,P,secof101,HBP non-call ej,campr102,P,secof101,HBP non-call ej,labic101,P,secof101,HBP non-call $the second pitch was thrown at Chris Van Cuyk's head; the ball struck his hand but HP umpire Frank Secory ruled that the ball struck the bat first; Van Cuyk suffered a contusion on the left middle finger; Ralph Branca, Roy Campanella and Clem Labine ejected by Secory"
"BRO195207260",53,"ej,robij103,P,warnl101,Bench jockeying Jackie Robinson ejected by HP umpire Lon Warneke"
"BRO195207270",59,"ej,pitlj101,C,dascf901,Interference non-call ej,schmj101,P,dascf901,Interference non-call $the Dodgers claimed the ball struck Harry Brecheen on the base line and that he should be out for interference; 1B umpire Frank Dascoli disagreed; Dodgers Coach Jake Pitler and Johnny Schmitz ejected Dascoli"
"BRO195207290",62,"ej,campr102,P,gugla901,Fair/foul call Roy Campanella ejected by HP umpire Augie Guglielmo claiming that the home run was foul"
"BRO195208131",51,"ej,fitzf101,C,balll901,Balls and strikes Giants Coach Freddie Fitzsimmons ejected by HP umpire Lee Ballanfant"
"BRO195208132",49,"$55 minute rain delay"
"BRO195208140",52,"ej,westw101,P,gormt101,Call at HP Wes Westrum ejected by HP umpire Tom Gorman"
"BRO195208160",49,"9 minute rain delay"
"BRO195208160",66,"game called for rain"
"BRO195208170",57,"ej,mayoe101,C,secof101,Interference non-call ej,ryanc102,P,secof101,Interference non-call $Karl Drews, backing up the play at 3B, thought Dodgers manager and 3B coach Chuck Dressen had blocked his path; Drews shoved Dressen and yelled about interference; after a long argument, Connie Ryan and Phillies Coach Eddie Mayo ejected by HP umpire Frank Secory"
"BRO195209101",57,"ej,smalr101,P,secof101,Call at 2B Roy Smalley ejected by 2B umpire Frank Secory"
"BRO195209101",60,"ej,ruthj101,P,goetl901,Call at HP Johnny Rutherford ejected by HP umpire Larry Goetz"
"BRO195209110",43,"ej,cox-b101,P,secof101,Called third strike (Threw bat) Billy Cox ejected by HP umpire Frank Secory"
"BRO195209130",49,"$Stu Miller called for interference"
"BRO195209280",94,"umpchange,11,umphome,gormt101 umpchange,11,ump1b,donaa901 umpchange,11,ump2b,(None) $HP umpire Al Barlick left the game to catch a train home to Illinois; 1B umpire Tom Gorman moved to HP and 2B umpire Augie Donatelli moved to 1B; Gorman imitated Barlick's 'stee-rike' call and gesture, entertaining the fans"
"BRO195209280",110,"$Game called due to lack of interest not rain"
