GAME_ID,EVENT_ID,COMMENT_TX
"NYN200404150",33,"ej,cox-b103,M,kellj901,Balls and strikes Atlanta Manager Bobby Cox ejected by HP umpire Jeff Kellogg for yelling about balls and strikes with a 3-2 on Eli Marrero"
"NYN200404160",30,"$Ricky Gutierrez called for interference"
"NYN200405050",35,"bad throw on pickoff try, out trying to score"
"NYN200405230",58,"$First hit off Glavine; 4 outs from no-hitter"
"NYN200405250",68,"Debut game for Elizardo Ramirez"
"NYN200406060",61,"ej,peter801,C,barrt901,Balls and strikes Mets coach Rick Peterson ejected by HP umpire Ted Barrett"
"NYN200406150",41,"$Wilson left game with injured leg"
"NYN200406160",47,"ej,howea001,M,dimum901,Call at 1B Manager Art Howe ejected by 1B umpire Mike DiMuro"
"NYN200407200",13,"$Piazza left game with injured hand"
"NYN200407200",79,"$Castillo left game with injured back"
"NYN200407210",15,"Debut game for Juan Cruz"
"NYN200408110",0,"Protest=V $game played in rain through the first 5 innings; started 11 minutes late"
"NYN200408110",18,"$Oswalt slipped on the slick mound"
"NYN200408110",27,"$Oswalt's first pitch to Garcia hit the backstop on the fly"
"NYN200408110",46,"$Floyd hit in ribs by Oswalt fastball"
"NYN200408110",47,"$infield fly; the ball dropped between Vizcaino & Biggio in shallow LF; Vizcaino threw to 3B for what appeared to be a force out; however, 2B umpire Vanover called the infield fly and 3B umpire Holbrook ruled the ball dropped & in play; if Ensberg had tagged the runner instead of the bag it would have been ruled a DP; the runner left the field thinking he was out on the force but was allowed to return to 3B; the Astros protested the game; 10-minute delay while the umpires conferred together and with the managers; Oswalt allowed to throw warm-up pitches and the grounds crew worked on the wet mound before the game resumed"
"NYN200408110",48,"diving catch by Biggio"
"NYN200408110",51,"$the ball caromed off the pitcher's foot into short LCF"
"NYN200408110",52,"55 minute rain delay"
"NYN200408110",55,"$Floyd left with injured ribs from being hit by pitch"
"NYN200408110",67,"$Chavez' throw to the plate sailed into the infield and looked like a routine grounder to SS"
"NYN200408110",92,"$infield in for Ausmus"
"NYN200408110",93,"$the ball got past a diving Wirght at 3B"
"NYN200408150",56,"ej,howea001,M,fleta901,Call at 3B $Mets Manager Art Howe ejected by 3B umpire Andy Fletcher"
"NYN200408230",37,"$Floyd left game with injured elbow"
"NYN200408240",49,"Debut game for Heath Bell"
"NYN200408270",20,"$Alvarez left game with injured arm, ball struck him on elbow and bounced into right field"
"NYN200409110",11,"Debut game for Victor Diaz"
"NYN200409110",91,"ej,wagnb001,P,demud901,Throwing at batter $Billy Wagner ejected by HP umpire Dana DeMuth who said he threw at Cliff Floyd twice; Wagner reacted wildly, was restrained, threw equipment onto the field from dugout"
"NYN200409140",68,"Debut game for Dan Meyer"
"NYN200409150",0,"$Mets Mgr Howe fired before game but will remain for season"
"NYN200409150",3,"$Howe argued call at plate with O'Nora"
"NYN200409150",23,"umpchange,3,umphome,cuzzp901 umpchange,3,ump2b,(None) $Plate umpire O'Nora removed mask and started coughing trying to catch his breath; other umpires came to help; he left game and was taken to a hospital; dehydration and flu-like symptoms; 9 minute delay; 2B Umpire Cuzzi moved behind plate"
"NYN200410030",77,"Debut game for Joe Hietpas"
