GAME_ID,EVENT_ID,COMMENT_TX
"KC1196704110",9,"Debut game for Joe Rudi"
"KC1196704110",13,"Debut game for Gus Gil"
"KC1196704110",66,"Debut game for Allan Lewis"
"KC1196704110",72,"Debut game for Ray Webster"
"KC1196704140",5,"Debut game for Tony Pierce"
"KC1196704140",48,"Debut game for Bill Dillman"
"KC1196704140",75,"Debut game for Ted Kubiak"
"KC1196705190",57,"Bert Campaneris left with unknown injury"
"KC1196705200",34,"ej,higgd101,P,odomj901,Intentional HBP ej,stane101,M,odomj901,Intentional HBP Dennis Higgins and White Sox Manager Eddie Stanky ejected by HP umpire Jim Odom"
"KC1196705270",57,"game called for rain"
"KC1196705282",14,"$Ossie Chavarria called for interference at 2B"
"KC1196706091",5,"Debut game for Reggie Jackson"
"KC1196706271",66,"$John Donaldson called for interference"
"KC1196708050",53,"Joe Pepitone hit on right elbow"
"KC1196708290",0,"ej,adcoj101,M,nappl901,Balls and strikes Indians Manager Joe Adcock ejected by HP umpire Larry Napp sometime in game"
"KC1196709030",0,"ej,baueh101,M,kinnb901,Call at 3B Orioles Manager Hank Bauer ejected by 3B umpire Bill Kinnamon sometime in game"
"KC1196709030",53,"game called for rain"
