GAME_ID,EVENT_ID,COMMENT_TX
"SLA192804180",23,"no CS on dropped throw in 1928"
"SLA192804190",86,"pbp account ends here, rest deduced"
"SLA192804220",23,"$Red Kress held the ball while Carl Lind scored"
"SLA192804230",69,"$Sam Gray threw to HP thinking the bases were full"
"SLA192804250",45,"$Frank O'Rourke threw wildly to HP"
"SLA192805302",64,"Top of 9th deduced"
"SLA192806150",45,"$McNeely hit in head"
"SLA192806160",15,"$Bounced into stand"
"SLA192806260",56,"$to the flag pole"
"SLA192807252",80,"pbp account ends here, rest deduced"
"SLA192807262",70,"pbp account ends here, rest deduced"
"SLA192807270",80,"pbp account ends here, rest deduced"
"SLA192808010",81,"Bottom of ninth deduced"
"SLA192808030",49,"$25 minute rain delay."
"SLA192808030",73,"Top of 9th deduced"
"SLA192808310",54,"ej,white102,P,vangr901,Abusive language (Pushed umpire)"
"SLA192809032",92,"Top of ninth derived from Retrosheet box score."
"SLA192809040",52,"$Kress had cindre in his eye."
"SLA192809040",75,"pbp account ended here, rest deduced"
"SLA192809130",58,"$Hidden ball trick."
"SLA192809150",26,"ej,koenm101,P,dinnb101,Call at 2B $Koenig ejected for throwing glove while arguing Dinneen's  call on stolen base"
"SLA192809150",78,"Top of ninth deduced"
"SLA192809180",91,"$overthrow interrupted action so no DP"
"SLA192809210",14,"Taitt given SB in box; changed from CS3 by DWV"
"SLA192809210",15,"$Doug Taitt overslid base"
"SLA192809250",74,"$2bman Brannon was injured on this play"
"SLA192809250",77,"ej,killb101,C,guthb901, $Browns Coach Bill Killefer ejected by HP umpire Bill Guthrie in the eighth inning"
