GAME_ID,EVENT_ID,COMMENT_TX
"CLE195704260",34,"$Frank Lary struck by line drive on left knee"
"CLE195704270",50,"$13 minute rain delay with 3-1 count on Roger Maris"
"CLE195704270",63,"$Al Kaline dropped the fly ball"
"CLE195704300",17,"$Bob Lemon's 37th and last homer"
"CLE195705010",0,"ej,kresr101,C,hurle901,Call from previous day Indians Coach Red Kress ejected by 1B umpire Eddie Hurley sometime in game"
"CLE195705040",45,"Indians scored this E2; but NY Times gave Maris RBI and no E on White as did TSN. Officials have both RBI and E2 which inconsistent"
"CLE195705051",33,"$struck on elbow"
"CLE195705070",2,"$Herb Score struck on right eye; carried off on stretcher"
"CLE195705080",19,"$440 feet"
"CLE195705121",57,"the following seems to need GDP or RBI"
"CLE195705121",58,"$Milt Graff chased George Strickland back towards 1B and then threw to Vic Power, who stepped on 1B then tagged Strickland"
"CLE195705240",54,"$Bob Lemon pulled thigh muscle"
"CLE195705240",62,"$Eddie Robinson thought a pinch runner was coming in for him and left the bag"
"CLE195705250",55,"$hit flag pole in LF"
"CLE195705261",73,"$Eddie Robinson overslid 2B"
"CLE195706050",18,"$foul ball by Larry Raines broke Yogi Berra's mask and nose"
"CLE195706050",24,"$450 feet"
"CLE195706060",3,"$465 feet"
"CLE195706120",23,"ej,pierj102,,P,flahr901,Balls and strikes $Piersall was ejected by plate umpire Flaherty for arguing called strike; Stephens finished the at bat"
"CLE195706130",75,"$first AL player to have two 3-homer games in same season"
"CLE195707130",42,"DIFF: officials not CS but Bal s/s says 'ST'"
"CLE195707190",48,"missing play in CLE195707190"
"CLE195707190",56,"$off RF pole"
"CLE195707190",56,"$Whitey Ford left with shoulder twinge"
"CLE195707212",32,"$Gil McDougald left with leg cramps"
"CLE195708150",0,"ej,hardm101,C,hurle901,Failure to eject opponent Indians Coach Mel Harder ejected by 2B umpire Eddie Hurley"
"CLE195708200",50,"DIFF: officials have GDP"
"CLE195708230",48,"$Bobby Shantz struck on hand"
"CLE195709010",9,"DIFF: officials 0 WP"
"CLE195709021",46,"DIFF: officials counted this as 2 team DPs"
"CLE195709022",13,"ej,powev101,P,runge901,Balls and strikes Vic Power ejected by HP umpire Ed Runge"
"CLE195709210",40,"36 minute rain delay"
"CLE195709220",29,"1:02 rain delay"
"CLE195709220",45,"$Mike Garcia was hit on the knee by a line drive"
