GAME_ID,EVENT_ID,COMMENT_TX
"PHI193405220",23,"$10 minute delay due to rain"
"PHI193405220",70,"$Heavy rain in top of 8th ends the game after Pirates get three hits and a run that are washed out"
"PHI193404290",0,"$First Sunday National League ever in Philadelphia"
"SLN193404190",54,"pbp account ends here, rest deduced"
"PHI193405210",73,"$Vaughan's throw to 1B trying for the DP hit Bartell in the  head and knocked him unconscious, but he recovered and stayed in the game"
"BSN193405301",26,"$Brandt sprained shoulder muscle"
"SLN193406150",57,"$Moore injured by his own foul, left with 2 strikes"
"PHI193407050",74,"$Pickoff attempt at 1st, runner tried to score from 3rd"
"PHI193407220",91,"ej,corrr101,C,klemb901,Arguing balls and strikes $Chicago coach Red Corriden ejected by plate umpire Klem for arguing balls and strikes"
"SLN193408051",45,"$Martin strained back"
"SLN193408052",13,"sub with 2-0 count"
"CHN193408192",58,"$Klein hurt leg running basese in previous inning"
"PIT193408270",3,"ej,frenl101,P,quige901,Catch/trap call $Pirate pitcer French ejected by HP umpire Quigley arguing that he had caught Jordan's liner"
"PHI193409151",34,"Lindstrom crashed into wall"
"PIT193408152",3,"$Two hour rain delay"
"NY1193409162",72,"$Getting dark, but umps allow one more inning"
"NY1193409161",0,"$Crowd of 62,573 is largest ever in NL at the time"
"PIT193409230",12,"$Ball bounces off Weaver and hits Padden's throwing hand; Padden left game"
"PIT193409230",51,"Need an out on the bases, so guessing a CS here"
"PHI193409302",69,"Game called for darkness"
