GAME_ID,EVENT_ID,COMMENT_TX
"CHA191710060",1,"Debut game for Eddie Cicotte Debut game for Slim Sallee"
"CHA191710060",3,"Debut game for Benny Kauff"
"CHA191710060",6,"Debut game for Shano Collins"
"CHA191710060",7,"Debut game for Fred McMullin"
"CHA191710060",9,"Debut game for Joe Jackson"
"CHA191710060",11,"Debut game for Dave Robertson"
"CHA191710060",12,"Debut game for Walter Holke"
"CHA191710060",13,"Debut game for Lew McCarty"
"CHA191710060",14,"Debut game for Happy Felsch"
"CHA191710060",15,"Debut game for Chick Gandil"
"CHA191710060",16,"Debut game for Buck Weaver"
"CHA191710060",22,"Debut game for Ray Schalk"
"CHA191710070",1,"Debut game for Red Faber Debut game for Ferdie Schupp"
"CHA191710070",20,"Debut game for Fred Anderson Debut game for Nemo Leibold"
"CHA191710070",21,"Debut game for Nemo Leibold"
"CHA191710070",40,"Debut game for Pol Perritt"
"CHA191710070",40,"$Lew McCarty injured in the play at HP"
"CHA191710070",41,"Debut game for Bill Rariden"
"CHA191710070",49,"$Red Faber went rounded 2B too far when Buck Weaver held 3B"
"CHA191710070",68,"Debut game for Joe Wilhoit"
"NY1191710100",1,"Debut game for Rube Benton"
"NY1191710110",57,"Debut game for Swede Risberg"
"NY1191710110",60,"Debut game for Dave Danforth"
"CHA191710130",1,"Debut game for Reb Russell"
"CHA191710130",64,"Debut game for Lefty Williams"
"CHA191710130",77,"Debut game for Byrd Lynn"
"CHA191710130",84,"$Benny Kauff threw too late to get Eddie Collins at 3B; Heinie Zimmerman then threw wildly to 2B"
"NY1191710150",25,"$Rube Benton threw to Heinie Zimmerman to trap Eddie Collins, who was halfway to HP; Zimmerman threw to Bill Rariden, who chased Collins back toward 3B before throwing to Zimmerman; Zimmerman, with no one to throw to, chased Collins across the plate"
