GAME_ID,EVENT_ID,COMMENT_TX
"LAN196104110",67,"Debut game for Carl Warwick"
"LAN196104140",67,"Debut game for Ron Perranoski"
"LAN196104150",29,"$the ball deflected off the pitcher"
"LAN196104150",60,"ej,hoakd101,P,burkk101,Call at 3B (Bumped umpire) Don Hoak ejected by 3B umpire Ken Burkhart"
"LAN196104160",29,"$Stan Williams threw at Bill Mazeroski and was warned by HP umpire Jocko Conlan"
"LAN196104160",34,"ej,durol101,C,conlj102,Fair/foul call (Threw towel) $Norm Larker hit a popup in the infield; catcher Hal Smith ran under the ball, which fell untouched and bounced foul between HP and 1B; the Dodgers claimed Smith touched the ball; Dodgers Coach Leo Durocher threw a towel out of the dugout and was ejected by Conlan; Durocher ran onto the field and they each kicked at each other's shins; Don Drysdale pulled Durocher back to the dugout"
"LAN196104170",45,"$Duke Snider suffered broken right elbow; left in seventh"
"LAN196104180",17,"$Julian Javier injured on play at 1B"
"LAN196104200",19,"$Norm Sherry injured on play at HP"
"LAN196104220",24,"ej,gillj102,P,varge901,Call at 2B Jim Gilliam ejected by 2B umpire Ed Vargo"
"LAN196104250",43,"Felipe Alou left with unknown injury"
"LAN196105150",31,"Johnny Podres left with sore shoulder"
"LAN196106020",73,"ej,moonw101,P,donaa901,Call at 2B (Bumped umpire) $Wally Moon was running as Tommy Davis bunted; HP umpire Ken Ken Burkhart ruled it a foul ball but Hobie Landrith threw to 2B; Moon was called out on a close play by 2B umpire Augie Donatelli, who was unaware of the foul call at HP; Moon jumped up and argued with Donatelli, bumping the arbiter; Moon ejected by Augie Donatelli"
"LAN196106020",75,"$Bob Aspromonte was picked off 2B but returned safely; Tommy Davis had advanced during the rundown"
"LAN196106020",78,"$Turk Farrell was due to hit but Maury Mills, the next batter, walked to the plate; Dodgers manager Walter Alston caught Wills in time to prevent a batting out of order incident"
"LAN196106060",43,"$Johnny Podres threw the ball away trying for play at 3B"
"LAN196106060",63,"ej,burgs101,P,steim901,Call at 1B ej,labic101,P,steim901,Call at 1B Smoky Burgess and Clem Labine ejected by 1B umpire Mel Steiner"
"LAN196106080",6,"$the ball deflected off Bob Friend"
"LAN196106080",44,"$the throw hit Smoky Burgess on the back and bounced into dugout"
"LAN196106180",23,"500 ft"
"LAN196107060",22,"$missed shoestring catch"
"LAN196107090",49,"$knockdown pitch to Don Blasingame; Don Drysdale warned"
"LAN196107090",52,"ej,drysd101,P,boggd901,Intentional HBP $two knockdown pitches before HP; Don Drysdale ejected by HP umpire Dusty Boggess"
"LAN196107130",9,"$Ron Fairly hit by the throw; called for interference for running out of the baseline"
"LAN196108020",22,"$Willie Mays rounded 2B too far"
"LAN196108030",33,"ej,darka101,M,lands901,Balls and strikes Giants Manager Al Dark ejected by HP umpire Stan Landes"
"LAN196108150",38,"$Sandy Koufax thrown out on apparent single"
"LAN196109060",73,"Larry Sherry left with injured shoulder"
"LAN196109120",96,"Debut game for Tim Harkness"
"LAN196109130",15,"Bob Friend left with stiff arm and neck"
"LAN196109130",39,"$Wally Moon threw to 2B as Bob Skinner went to 3B"
"LAN196109140",66,"Bobby Shantz pulled muscle ducking pitch"
"LAN196109160",50,"Willie Davis injured ankle on pickoff"
