GAME_ID,EVENT_ID,COMMENT_TX
"PIT198605070",0,"70s"
"PIT198605070",57,"$Sam Khalifa ruled out of baseline when Bill Laskey's throw hit him"
"PIT198605080",0,"60s"
"PIT198605080",16,"$Safety squeeze but Reynolds did not try to advance"
"PIT198605300",7,"Debut game for Barry Bonds"
"PIT198606061",38,"$Gary Carter asked HP Umpire Bill Williams to check the baseball; Williams checked the ball and Rick Rhoden's glove and gave Rhoden a warning about throwing a doctored ball"
"PIT198606061",39,"ej,robib101,C,willb901,Pushing Rick Rhoden in fight $Rick Rhoden exchanged words with Mets 1B coach Bill Robinson; Robinson lunged at Rhoden, pushing him; both benches cleared and a brawl ensued; Robinson ejected by HP umpire Bill Williams"
"PIT198606110",56,"$Joe Orsulak missed sign for suicide squeeze"
"PIT198606160",0,"Protest=Y Suspend=19860618,,4,1,32"
"PIT198606160",37,"$Jose Oquendo called for interference for being out of box on bunt"
"PIT198606160",48,"suspended,19860618,PIT07,rain related $Game had delays of 17 and 22 minutes and was called at this point as a 4-1 St. Louis win; Pirates protested that the umpires had failed to wait the required 30 minutes; NL President Feeney agreed the next day and ordered the game resumed at this point"
"PIT198606290",52,"$Barry Bonds trapped the ball"
"PIT198607010",1,"Debut game for Rich Sauveur"
"PIT198607010",105,"$Right fielder Glenn Wilson was stationed directly behind second and the ball was hit right to him; he stepped on 2nd and threw to 1st to complete the DP"
"PIT198607180",81,"Debut game for Barry Jones"
"PIT198607250",11,"$Bob Melvin was running as Jose Uribe swung at a pitch in the dirt; Junior Ortiz threw to 2B"
"PIT198608220",68,"$Braves manager Chuck Tanner complained to HP Umpire Tom Hallion that R.J. Reynolds had interfered with catcher Ozzie Virgil Jr after missing a squeeze bunt"
"PIT198608220",70,"ej,tannc101,M,hallt901,Interference non-call $as Braves manager Chuck Tanner left the field, he argued again with HP umpire Tom Hallion about the interference; Tanner ejected by Hallion"
"PIT198609140",1,"Debut game for Drew Hall"
"PIT198609140",70,"Debut game for Rich Renteria"
"PIT198609230",0,"ej,leylj801,M,hallt901,Balls and strikes ej,schur101,C,hallt901,Balls and strikes Pirates manager Jim Leyland and coach Ron Schueler ejected by HP umpire Tom Hallion sometime in game"
"PIT198609270",0,"ej,leylj801,M,willc901,Objecting to warning after close pitch Pirates manager Jim Leyland ejected by HP umpire Charlie Williams arguing warnings sometime in game"
