GAME_ID,EVENT_ID,COMMENT_TX
"TBA200504060",31,"ej,lugoj001,P,cuzzp901,Called third strike Devil Rays second baseman Julio Lugo ejected by HP umpire Phil Cuzzi"
"TBA200504090",42,"Debut game for Keiichi Yabu"
"TBA200504240",25,"Devil Rays catcher Charles Johnson left the game due to an injured neck/shoulder"
"TBA200504240",56,"ej,nixot001,P,barrt901,Bench-clearing brawl ej,cartl002,P,barrt901,Throwing at David Ortiz ej,pinil001,M,barrt901,Throwing at David Ortiz ej,brazd001,P,barrt901,Bench-clearing brawl $Carter threw a pitch at Ortiz' head; Ortiz started to the mound but was held by Umpire Barrett; benches cleared; Devil Rays pitcher Lance Carter & Mgr Lou Piniella ejected by HP umpire Ted Barrett; Red Sox right fielder Trot Nixon ejected by HP umpire Ted Barrett Devil Rays pitcher Dewon Brazelton ejected by HP umpire Ted Barrett"
"TBA200504240",59,"ej,arrob001,P,barrt901,Intentional HBP ej,frant001,M,barrt901,Intentional HBP Red Sox pitcher Bronson Arroyo & Mgr Terry Francona ejected by HP umpire Ted Barrett"
"TBA200505020",30,"$Julio Lugo called for interference"
"TBA200505030",25,"Debut game for Robinson Cano"
"TBA200505040",1,"Debut game for Sean Henn"
"TBA200505040",71,"$Giambi hit on head by pitch"
"TBA200505070",49,"Debut game for Scott Baker"
"TBA200505090",43,"Devil Rays pitcher Hideo Nomo left the game due to an injured leg"
"TBA200505250",42,"Devil Rays center fielder Alex Sanchez left the game due to an injured leg"
"TBA200506130",12,"Debut game for Prince Fielder"
"TBA200506140",64,"Debut game for Tim Corcoran"
"TBA200506170",38,"Devil Rays pitcher Scott Kazmir left the game due to an injured foot/ankle"
"TBA200506250",1,"Debut game for Scott Olsen"
"TBA200506270",25,"ej,gibbj001,M,buckc901,Balls and strikes Blue Jays Manager John Gibbons ejected by HP umpire CB Bucknor"
"TBA200507080",9,"ej,roben001,P,mcclt901,Throwing behind batter Tigers pitcher Nate Robertson ejected by HP umpire Tim McClelland; his first pitch sailed behind Carl Crawford apparently as retaliation for Polanco being hit; he threw one pitch as a starter and then was ejected"
"TBA200507090",62,"Debut game for Kevin Hooper"
"TBA200507100",35,"Tigers second baseman Placido Polanco left the game due to an injured leg"
"TBA200507220",58,"Jay Gibbons left the game due to an injured back"
"TBA200507260",22,"Red Sox right fielder Trot Nixon left the game due to an injured back"
"TBA200507260",29,"$Line drive off right side of Clement's head. Did not lose consciousness. CT scan shows no damage"
"TBA200507260",78,"Debut game for Manny Delcarmen"
"TBA200507280",1,"fan interference"
"TBA200507310",69,"$Mike Sweeney called for interference"
"TBA200508220",66,"Tremendous catch by Gathright who crashed into wall, hurting shoulder.  Left for pinch-hitter."
"TBA200509110",50,"ej,gibbj001,M,welkb901,Arguing that the third strike foul tip hit the ground Blue Jays Manager John Gibbons ejected by HP umpire Bill Welke arguing that the third strike foul tip hit the ground"
"TBA200509130",64,"Debut game for Mike Vento"
"TBA200509130",80,"$Vento thought the inning was over on the force at second and turned to dugout after crossing base"
"TBA200509150",71,"Devil Rays pitcher Jesus Colome left the game due to an injured leg"
"TBA200509190",23,"Red Sox second baseman Tony Graffanino left the game due to an injured groin"
"TBA200509190",50,"Debut game for Craig Hansen"
"TBA200509200",72,"Debut game for Hanley Ramirez"
"TBA200510010",52,"$Hollins thought it was third out, threw the ball into stands. Scored as 2 base throwing error"
