"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"
"SFN200204050",7,1,"minod001",1,9,11,"ruetk001",1,55
"SFN200204050",8,0,"rodrf002",1,9,1,"minod001",11,57
"SFN200204050",8,1,"lankr001",0,9,7,"tomkb001",1,61
"SFN200204050",8,1,"gantr001",0,3,9,"gantr001",7,61
"SFN200204050",8,1,"fikaj001",0,5,1,"tramb001",9,61
"SFN200204050",9,0,"torry001",1,9,2,"rodrf002",1,70
"SFN200204050",9,0,"chrij002",1,6,1,"santb001",2,70
"SFN200204050",9,1,"reeds001",0,5,1,"fikaj001",1,71
"SFN200204050",10,0,"murrc001",1,6,8,"chrij002",1,77
"SFN200204050",10,0,"worrt002",1,1,1,"shint001",8,77
"SFN200204050",10,1,"embra001",0,5,1,"reeds001",1,79
"SFN200204060",5,1,"felip001",1,9,11,"ainsk001",1,40
"SFN200204060",6,0,"fulta001",1,9,1,"felip001",11,42
"SFN200204060",6,1,"cruzd001",0,9,6,"jarvk001",1,47
"SFN200204060",6,1,"vazqr001",0,8,5,"vazqr001",6,47
"SFN200204060",6,1,"boydj001",0,6,1,"burrs001",5,47
"SFN200204060",7,1,"benam001",1,9,11,"fulta001",1,56
"SFN200204060",8,0,"worrt002",1,9,1,"benam001",11,59
"SFN200204060",8,1,"morej001",0,6,1,"boydj001",1,62
"SFN200204060",8,1,"embra001",0,6,1,"morej001",1,66
"SFN200204060",9,0,"murrc001",1,1,9,"murrc001",8,68
"SFN200204060",9,0,"shint001",1,9,8,"worrt002",1,68
"SFN200204060",9,0,"sweem001",0,6,11,"embra001",1,68
"SFN200204060",9,0,"nen-r001",1,5,1,"sandr002",9,68
"SFN200204070",3,1,"martr003",1,2,12,"aurir001",6,23
"SFN200204070",4,0,"martr003",1,2,6,"martr003",12,26
"SFN200204070",7,1,"cruzd001",0,9,6,"tollb001",1,55
"SFN200204070",7,1,"morej001",0,7,1,"vazqr001",6,55
"SFN200204070",8,1,"dunss001",1,3,11,"sandr002",9,66
"SFN200204070",9,0,"dunss001",1,3,9,"dunss001",11,68
"SFN200204070",9,0,"murrc001",1,1,7,"benam001",7,70
"SFN200204090",8,0,"worrt002",1,9,1,"ortir001",1,54
"SFN200204090",8,1,"benam001",1,9,11,"worrt002",1,61
"SFN200204090",8,1,"orosj001",0,9,1,"nomoh001",1,64
"SFN200204090",9,0,"felip001",1,9,5,"benam001",11,65
"SFN200204090",9,0,"witaj001",1,2,1,"belld002",5,65
"SFN200204090",9,0,"coraa001",0,9,11,"orosj001",1,65
"SFN200204090",9,1,"gagne001",0,9,1,"coraa001",11,68
"SFN200204100",7,0,"bocah001",0,5,12,"karre001",3,47
"SFN200204100",7,0,"lodup001",0,9,11,"pereo001",1,49
"SFN200204100",7,0,"rodrf002",1,9,1,"jensr001",1,49
"SFN200204100",7,1,"lodup001",0,9,3,"lodup001",11,50
"SFN200204100",7,1,"carrg001",0,5,1,"bocah001",12,50
"SFN200204100",8,0,"snowj001",1,6,3,"dunss001",3,54
"SFN200204100",8,1,"benam001",1,9,11,"rodrf002",1,59
"SFN200204100",9,0,"nen-r001",1,9,1,"benam001",11,61
"SFN200204100",9,0,"hansd001",0,5,11,"carrg001",1,62
"SFN200204100",9,0,"grism001",0,8,11,"kreuc001",2,65
"SFN200204100",9,1,"hansd001",0,5,3,"hansd001",11,67
"SFN200204100",9,1,"lodup001",0,9,2,"lodup001",3,67
"SFN200204100",9,1,"quanp001",0,8,1,"grism001",11,67
"SFN200204110",6,0,"reboj001",0,9,11,"ashba002",1,42
"SFN200204110",6,1,"daalo001",0,9,1,"reboj001",11,47
"SFN200204110",8,0,"bocah001",0,9,11,"daalo001",1,57
"SFN200204110",8,0,"chrij002",1,9,1,"ruetk001",1,58
"SFN200204110",8,1,"quanp001",0,9,1,"bocah001",11,63
"SFN200204110",8,1,"benam001",1,9,11,"chrij002",1,68
"SFN200204110",9,0,"worrt002",1,9,1,"benam001",11,69
"SFN200204110",9,0,"hansd001",0,9,11,"quanp001",1,72
"SFN200204110",9,1,"gagne001",0,9,1,"hansd001",11,73
"SFN200204110",9,1,"murrc001",1,2,12,"belld002",5,75
"SFN200204120",7,0,"sanca003",0,9,11,"sheeb001",1,52
"SFN200204120",7,1,"mallb002",0,9,1,"sanca003",11,53
"SFN200204120",7,1,"nomut001",0,9,1,"mallb002",1,57
"SFN200204120",8,0,"rodrf002",1,9,1,"ainsk001",1,58
"SFN200204120",8,1,"buddm001",0,9,1,"nomut001",1,62
"SFN200204120",9,0,"worrt002",1,9,1,"rodrf002",1,65
"SFN200204130",7,0,"staim001",0,9,11,"figun001",1,51
"SFN200204130",7,1,"vizcl001",0,9,1,"staim001",11,55
"SFN200204130",7,1,"belld002",1,9,11,"hernl003",1,57
"SFN200204130",8,0,"belld002",1,9,5,"belld002",11,60
"SFN200204130",8,0,"rodrf002",1,8,1,"felip001",5,60
"SFN200204130",8,1,"nomut001",0,9,1,"vizcl001",1,63
"SFN200204130",8,1,"cabrj001",0,9,1,"nomut001",1,64
"SFN200204130",9,0,"murrc001",1,1,9,"murrc001",8,68
"SFN200204130",9,0,"shint001",1,8,8,"rodrf002",1,68
"SFN200204130",9,0,"nen-r001",1,5,1,"sandr002",9,68
"SFN200204130",9,0,"torry001",1,7,2,"santb001",2,69
"SFN200204130",9,0,"harrl001",0,9,11,"cabrj001",1,70
"SFN200204140",4,0,"benam001",1,3,7,"bondb001",7,28
"SFN200204140",6,0,"murrc001",1,6,9,"dunss001",9,48
"SFN200204140",6,1,"bellr002",0,9,5,"quevr001",1,52
"SFN200204140",6,1,"buddm001",0,6,1,"harrl001",5,52
"SFN200204140",6,1,"hernl003",1,9,11,"ortir001",1,52
"SFN200204140",7,0,"worrt002",1,9,1,"hernl003",11,55
"SFN200204140",7,1,"vizcl001",0,6,1,"buddm001",1,65
"SFN200204140",8,0,"sandr002",1,9,9,"worrt002",1,66
"SFN200204140",8,0,"rodrf002",1,6,1,"murrc001",9,66
"SFN200204140",8,0,"staim001",0,6,11,"vizcl001",1,68
"SFN200204140",8,1,"houst001",0,6,5,"staim001",11,73
