GAME_ID,EVENT_ID,COMMENT_TX
"WS1193704300",0,"$8000 women attended Ladies Day"
"WS1193704300",18,"$Wild throw by shortstop allowed advances"
"SLA193706061",11,"$Thomas injured by Higgins' liner off his shin"
"WS1193706270",61,"$30 minute rain delay"
"CHA193707112",18,"$17 minute rain delay"
"SLA193707042",68,"$Walker dropped Davis's fly ball. Davis tried to take second on the play, but Carey was there, and Davis was out trying to get back to first base."
"WS1193705170",67,"$Ferrell hurt finger on swing by Lewis"
"DET193708310",34,"$Simmons cut his finger sliding into second base"
"DET193708310",65,"$This was Rudy York's 18th home run in August, breaking Babe Ruth's record for home runs in a calendar month."
"BOS193708012",83,"$Game called for curfew"
"WS1193708130",50,"$Ostermueller injured on last pitch to Ferrell"
"WS1193709210",41,"$Almada tried for a shoestring catch and missed"
"WS1193708151",14,"$Red Sox got Stone in rundown and he scored when 3bman dropped the ball trying to make tag"
"WS1193708151",55,"$Myer ejected by 3b umpire Hubbard for throwing two handsful of dirt at him after being called out on steal attempt"
