GAME_ID,EVENT_ID,COMMENT_TX
"MLN195404150",40,"To match daily/TSN, arbitrary 4 to 6"
"MLN195404150",67,"To match daily/TSN, arbitrary K to K23"
"MLN195404182",22,"$Jim Greengrass injured back sliding into 2B"
"MLN195404210",11,"$Gene Baker collided with Joe Adcock at 1B; while Adcock was on the ground holding the ball, Hank Sauer scored"
"MLN195404210",53,"ej,edwab101,P,balll901,Called third strike Bruce Edwards ejected by HP umpire Lee Ballanfant"
"MLN195404280",58,"To match daily/TSN. arbitrary 2 to 3"
"MLN195404280",76,"To match daily/TSN, arbitrary 9 (or 7) to 8"
"MLN195404290",43,"To match daily/TSN, arbitrary 9 to 43 (!!)"
"MLN195405040",21,"may be later"
"MLN195405050",11,"To match daily/TSN, arbitrary P assist inserted"
"MLN195405050",20,"To match daily/TSN, arbitrary WP inserted"
"MLN195405050",27,"To match daily/TSN, arbitrary 7 to 4"
"MLN195405060",24,"To match daily/TSN, arbitrary 53 to 63"
"MLN195405080",57,"To match daily/TSN, arbitrary 53 to 43"
"MLN195405090",37,"To match daily/TSN, arbitrary 43 to 13"
"MLN195405280",0,"45 minute rain delay before start of game"
"MLN195405280",5,"24 minute rain delay"
"MLN195405280",43,"only ball 4 was intentional"
"MLN195405290",12,"$the relay throw hit Alex Grammas on the back"
"MLN195405300",50,"ej,stane101,M,dixoh901,Call at 1B Cardinals Manager Eddie Stanky ejected by 1B umpire Hal Dixon"
"MLN195406010",10,"To match daily/TSN, arbitrary 63 to 163"
"MLN195406010",13,"ej,logaj101,P,barla901,Balls and strikes Johnny Logan ejected by HP umpire Al Barlick"
"MLN195406020",29,"1:31 rain delay"
"MLN195406020",41,"$three-ball walk for Johnny Logan"
"MLN195406020",42,"$the Dodgers exploded at HP umpire Lee Ballanfant since they had argued that the walk to Johnny Logan was only three balls; Ballanfant cleared the Dodger bench, allowing manager Walter Alston to recall players from the clubhouse as needed"
"MLN195406020",44,"ej,robij103,P,balll901,Balls and strikes (Threw bat) Jackie Robinson ejected by HP umpire Lee Ballanfant for continuing the argument from the previous inning; Robinson threw his bat which skidded off the top of the Dodger dugout into the stands; it knocked off an usher's cap and nearly hit some fans; Robinson immediately apologized to the fans, who were not mollified; Dick Williams was recalled from clubhouse to bat for the ejected Robinson and was nearly ejected as well for continuing the same argument"
"MLN195406020",58,"Game called due to rain at 12:18 AM after long delay"
"MLN195406050",13,"To match daily/TSN, arbitrary 64 to 54"
"MLN195406050",15,"To match daily/TSN, arbitrary 43 to 53"
"MLN195406050",39,"To match daily/TSN, arbitrary 7 to 9"
"MLN195406080",44,"possible missing assists"
"MLN195406080",47,"To match daily/TSN, arbitrary 9 to 7"
"MLN195406090",52,"might be IW"
"MLN195406100",56,"ej,logaj101,P,conlj102,Call at HP ej,burdl101,P,conlj102,Call at HP Johnny Logan and Lew Burdette ejected by HP umpire Jocko Conlan"
"MLN195406100",59,"41 minute rain delay"
"MLN195406110",41,"To match daily/TSN, arbitrary 63 to 43"
"MLN195407010",16,"To match daily/TSN, arbitrary 63 to 53"
"MLN195407010",34,"$Joe Adcock's liner struck Harvey Haddix just below the left knee; Haddix was carried from the field on a stretcher; x-rays showed no broken bone"
"MLN195407030",36,"To match daily/TSN, arbitrary K to K23"
"MLN195407140",7,"$the ball was allowed to roll"
"MLN195407152",69,"$Billy Loes left with torn finger nail"
"MLN195407160",45,"ej,alstw101,M,boggd901,Call at HP Dodgers Manager Walter Alston ejected by HP umpire Dusty Boggess"
"MLN195407170",23,"To match daily/TSN, arbitrary 3 to 31"
"MLN195407170",43,"To match daily/TSN, arbitrary 9/L to 8/L"
"MLN195407182",13,"$HP umpire Tom Gorman ruled the pitch struck the bat; 1B umpire Augie Donatelli overruled"
"MLN195407230",14,"To match daily/TSN, arbitrary 53 to 5/L"
"MLN195407240",2,"To match daily/TSN, arbitrary 43 to 63"
"MLN195408140",6,"to match daily,TSN, arbitrary K to K23"
"MLN195408140",31,"TO match daily/TSN, arbitrary 6/P to 5/P"
"MLN195408140",57,"To match daily/TSN, arbitrary 9/F to 3/P"
"MLN195408150",4,"one of the strikeouts for the Cubs is almost certainly K23"
"MLN195408180",36,"$Rip Repulski made a spectacular leap and tumbled into the bleachers"
"MLN195408190",17,"$Rip Repulski reached over the fence"
"MLN195408190",43,"$Rip Repulski called for interference for running into his own batted ball"
"MLN195408250",47,"To match daily/TSN, arbitrary K to K23"
"MLN195408250",51,"To match daily/TSN, arbitrary 53 to 63"
"MLN195408250",56,"To match daily/TSN, arbitrary 53 to 43"
"MLN195408260",49,"To match daily/TSN, arbitrary 63 to 53"
"MLN195408292",13,"$Billy Cox left with pulled muscle"
"MLN195408310",54,"$Struck on knee"
"MLN195408310",63,"ej,reesp101,P,donaa901,Call at 1B ej,pitlj101,C,donaa901,Call at 1B Peewee Reese and Dodgers Coach Jake Pitler ejected by 1B umpire Augie Donatelli"
"MLN195409201",21,"To match daily/TSN, arbitrary 31 to 41"
"MLN195409202",4,"$Lew Burdette left injured"
"MLN195409210",16,"To match daily/TSN, arbitrary 43 to 63"
"MLN195409220",0,"Protest=X Suspend=19540924,,1,3,50"
"MLN195409220",66,"suspended,19540924,MIL05,protest $Bob Borkowski swung at a wild pitch by Warren Spahn for the third strike; Del Crandall raced for the ball and threw too late to Eddie Mathews to get Gus Bell; although automatically out, Borkowski ran to 1B; Mathews' throw hit Borkowski and rolled into RF; Bell and Wally Post scored; the umpires ruled Bell was out because Borkowski had illegally drawn a throw; the Reds protested the game, which was upheld; the game was resumed on 9/24 preceding the scheduled game with the Cardinals"
"MLN195409250",41,"To match daily/TSN/NYT, arbitrary 43 to 41"
