GAME_ID,EVENT_ID,COMMENT_TX
"TEX198204120",0,"'Windy' conditions."
"TEX198204130",0,"Weather 'extremely mild, muggy.'"
"TEX198204140",0,"Weather conditions:  'Cloudy, windy, tornado warning.'"
"TEX198204210",78,"1:35 rain delay"
"TEX198204230",21,"ej,zimmd101,M,voltv901,Call at 1B Rangers manager Don Zimmer ejected 1B umpire Vic Voltaggio"
"TEX198204240",32,"$Larry Parrish rounded 2B too far"
"TEX198205260",3,"$Gary Reonicke hit on left wrist"
"TEX198206040",1,"missing play in TEX198206040"
"TEX198206040",31,"$Billy Sample left with slightly pulled leg muscle"
"TEX198206040",32,"$Tom Paciorek aggravated left hamstring running out the grounder"
"TEX198206050",49,"$Tom Paciorek left with cramp in left leg"
"TEX198206080",12,"$Dave Hostetler called for interference"
"TEX198206250",9,"$John Grubb out on appeal for leaving 3B too soon"
"TEX198206270",31,"$Cliff Johnson out on appeal for leaving 1B too soon"
"TEX198207050",65,"ej,cox-b103,M,coont901,Arguing about Buddy Bell throwing bat $Buddy Bell threw bat at pitchout on steal attempt; Blue Jays manager Bobby Cox ejected by HP Umpire Terry Cooney"
"TEX198207070",68,"ej,yastc101,P,voltv901,Checked swing Carl Yastrzemski ejected by 3B umpire Vic Voltaggio arguing a checked swing ruling for strike three"
"TEX198207101",10,"$Larry Parrish's third grand slam in a week"
"TEX198207101",74,"$throw hit George Wright on back"
"TEX198207300",17,"$Buddy Bell left with sore right knee"
"TEX198207300",24,"$Doug Flynn left with sore elbow"
"TEX198207300",47,"$Ron Guidry left game with back spasms"
"TEX198208010",36,"$Graig Nettles left with mild pulled hamstring"
"TEX198208150",9,"$Mike Richardt injured turning pivot in first inning"
"TEX198208250",3,"missing play in TEX198208250 DWS: fielding credit invented"
"TEX198208260",62,"$Hal McRae rounded 3B too far"
"TEX198209062",67,"Debut game for Nick Capra"
"TEX198209070",43,"Debut game for Jim Farr"
"TEX198209100",54,"Debut game for Tom Henke"
"TEX198209280",16,"ej,parrl002,P,koscg901,Called third strike ej,johnd106,C,koscg901,Called third strike Larry Parrish and angers coach Darrell Johnson ejected by HP umpire Greg Kosc"
