GAME_ID,EVENT_ID,COMMENT_TX
"NY1192604170",63,"pbp account ends here, rest deducd"
"NY1192605030",12,"ej,fleta101,M,mclap901,Call at 2B $Phillies Manager Art Fletcher ejected by HP umpire Peter McLaughlin"
"NY1192605030",16,"$HP Umpire Peter McLaughlin found Phillies Manager Art Fletcher hiding in the tool shed"
"NY1192606080",48,"Rain began"
"NY1192606100",12,"$Ty Tyson out on appeal for missing 1B on an apparent double"
"NY1192606140",27,"25 minute rain delay"
"NY1192606150",5,"15 rain delay"
"NY1192606150",14,"$the ball struck Umpire Bob Hart"
"NY1192606220",0,"$second game rained out"
"NY1192606292",62,"$Heinie Mueller punched Doc Gautreau for blocking his path"
"NY1192607031",23,"$the ball struck umpire Monroe Sweeney"
"NY1192607270",5,"$Hugh McMullen dropped strike three"
"NY1192607300",43,"$Frankie Frisch made a lunging stop and tagged Jim Bottomley trying to get back to the bag"
"NY1192607311",16,"$off the scoreboard on the upper lf grandstand"
"NY1192608020",45,"$Tyson hit in head, pitcher helped him up, but he fell again; after five minutes of attention from the Giant trainer, Tyson took first"
"NY1192608031",8,"$Ty Tyson out before Frankie Frisch scored"
"NY1192608031",65,"$Paul Florence left due to heat exhaustion"
"NY1192608032",16,"$Heinie Mueller leaped in the way of the relay throw; he was struck on the mouth by the ball and called out for interference"
"NY1192608050",22,"$Virgil Barnes was struck by Wally Pipp's line drive"
"NY1192608060",37,"$off the scoreboard on the upper deck"
"NY1192608071",41,"$off the roof facing in the upper deck"
"NY1192608071",45,"a hard rain started to fall"
"NY1192608072",44,"$Freddy Lindstrom missed on the hit and run and Val Picinich threw behind Heinie Mueller"
"NY1192608090",43,"missing play in NY1192608090"
"NY1192608110",59,"ej,hartg103,P,klemb901,Called third strike Gabby Hartnett ejected by HP umpire Bill Klem"
"NY1192609041",6,"$Mel Ott injured his leg"
"NY1192609042",80,"$Dick Burrus injured his leg sliding"
"NY1192609112",55,"pbp account ends here, rest deduced"
"NY1192609150",62,"$lost in the sun"
"NY1192609160",25,"$Frankie Frisch and Bill Terry collided"
"NY1192609180",0,"$third consecutive day for Pete Donohue to pitch vs the Giants"
"NY1192609190",55,"$short single to right, Frisch nearly out at plate, but catcher missed ball, drawing error for allow advances"
"NY1192609201",16,"missing play in NY1192609201"
"NY1192609210",46,"$lost in the sun"
"NY1192609210",55,"$Howard Freigau called for interference for running out of the baseline"
"NY1192609240",0,"$the Cardinals clinched the NL pennant today"
"NY1192609240",67,"missing play in NY1192609240"
"NY1192609250",21,"missing play in NY1192609250"
