"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"
"SLA194304240",8,0,"castg101",1,9,1,"galed101",1,66
"SLA194304240",8,0,"curtg102",0,8,11,"tresm101",2,67
"SLA194304240",8,1,"turnt102",0,8,2,"curtg102",11,70
"SLA194304240",9,1,"heffd101",1,9,11,"castg101",1,80
"SLA194304250",6,0,"hodgr101",0,9,11,"swifb101",1,43
"SLA194304250",6,1,"grovo101",0,9,1,"hodgr101",11,47
"SLA194304250",7,0,"kalif101",0,9,11,"grovo101",1,55
"SLA194304250",7,1,"speef101",0,9,1,"kalif101",11,56
"SLA194305040",2,0,"deanp101",1,9,1,"holla101",1,16
"SLA194305040",6,1,"schuj103",1,9,11,"deanp101",1,43
"SLA194305040",6,1,"bakef103",1,1,11,"guttd101",4,44
"SLA194305040",7,0,"heffd101",1,1,4,"bakef103",11,46
"SLA194305040",7,0,"petes101",1,9,1,"schuj103",11,46
"SLA194305040",8,1,"crist101",1,9,11,"petes101",1,59
"SLA194305040",8,1,"troud101",0,9,1,"trucv101",1,63
"SLA194305040",9,0,"castg101",1,9,1,"crist101",11,64
"SLA194305060",9,1,"heffd101",1,7,11,"charm101",9,70
"SLA194305080",9,0,"holla101",1,9,1,"sunds101",1,65
"SLA194305080",9,0,"cullr101",0,5,11,"edwah101",8,65
"SLA194305130",3,1,"schuj103",1,9,11,"sunds101",1,25
"SLA194305130",4,0,"sanff101",1,9,1,"schuj103",11,28
"SLA194305130",5,1,"crist101",1,9,11,"sanff101",1,41
"SLA194305130",6,0,"mckaa101",1,9,1,"crist101",11,43
"SLA194305130",6,1,"taboj101",0,7,5,"cronj101",5,46
"SLA194305130",7,1,"byrnm101",1,9,11,"mckaa101",1,56
"SLA194305130",8,0,"muncb101",1,9,1,"byrnm101",11,59
"SLA194305130",8,1,"garrf101",0,6,7,"simma101",7,64
"SLA194305130",9,1,"rybam101",0,9,1,"hught102",1,77
"SLA194305161",4,0,"sanff101",1,9,1,"holla101",1,30
"SLA194305161",6,1,"bakef103",1,9,11,"sanff101",1,50
"SLA194305161",7,0,"pottn102",1,9,1,"bakef103",11,53
"SLA194305161",8,1,"crist101",1,8,11,"heffd101",4,71
"SLA194305161",8,1,"byrnm101",1,9,11,"pottn102",1,72
"SLA194305161",9,0,"mckaa101",1,1,1,"kreem101",8,75
"SLA194305161",9,0,"laabc101",1,3,8,"laabc101",7,75
"SLA194305161",9,0,"crist101",1,8,7,"crist101",11,75
"SLA194305161",9,0,"guttd101",1,9,4,"byrnm101",11,75
"SLA194305162",8,1,"schuj103",1,8,11,"heffd101",4,60
"SLA194305162",8,1,"byrnm101",1,9,11,"niggj101",1,61
"SLA194305162",9,0,"kreem101",1,1,7,"crist101",7,63
"SLA194305162",9,0,"guttd101",1,8,4,"schuj103",11,63
"SLA194305162",9,0,"castg101",1,9,1,"byrnm101",11,63
"SLA194305162",9,0,"methb101",0,9,11,"donaa101",1,65
"SLA194305162",9,1,"murpj103",0,9,1,"methb101",11,68
"SLA194305162",10,1,"chrim102",1,5,12,"stepv101",6,77
"SLA194305162",10,1,"bakef103",1,8,11,"guttd101",4,79
"SLA194305210",9,1,"crist101",1,9,11,"niggj101",1,70
"SLA194305210",9,1,"byrnm101",1,1,11,"heffd101",4,71
"SLA194305220",8,1,"schuj103",1,8,11,"guttd101",4,61
"SLA194305220",8,1,"byrnm101",1,9,11,"holla101",1,62
"SLA194305220",9,0,"muncb101",1,1,1,"crist101",7,64
"SLA194305220",9,0,"heffd101",1,8,4,"schuj103",11,64
"SLA194305220",9,0,"byrnm101",1,9,7,"byrnm101",11,64
"SLA194306230",5,1,"ferrr101",1,9,11,"sunds101",1,43
"SLA194306230",6,0,"pottn102",1,9,1,"ferrr101",11,46
"SLA194306230",7,1,"haynj101",0,9,1,"smite105",1,62
"SLA194306230",7,1,"maltg101",0,9,1,"haynj101",1,66
"SLA194306230",8,1,"crist101",1,7,11,"kreem101",8,71
"SLA194306230",8,1,"charm101",1,8,11,"chrim102",3,72
"SLA194306230",9,0,"crist101",1,7,8,"crist101",11,74
"SLA194306230",9,0,"charm101",1,8,3,"charm101",11,74
"SLA194306241",6,0,"hodgr101",0,9,11,"grovo101",1,54
"SLA194306241",6,0,"castg101",1,9,1,"niggj101",1,55
"SLA194306241",6,1,"swifb101",0,9,1,"hodgr101",11,58
"SLA194306250",6,1,"bridt101",0,9,1,"troud101",1,51
"SLA194306250",9,0,"metrc101",0,8,12,"parsd101",2,71
"SLA194306250",9,0,"rossd101",0,9,11,"bridt101",1,71
