GAME_ID,EVENT_ID,COMMENT_TX
"CAL199504260",0,"Debut for umpires Mike Pilato, Dale Luker, Al Kaplan and Todd Freese; the season started with replacement umpires because the staff arbiters were on strike"
"CAL199504260",3,"Debut game for Rudy Pemberton"
"CAL199504260",47,"Debut game for Bob Higginson"
"CAL199504260",63,"Debut game for Troy Percival"
"CAL199505040",67,"ej,bosks001,P,roe-r901,Fighting $both benches cleared and the game was delayed for nine minutes; Shawn Boskie ejected by HP umpire Rocky Roe"
"CAL199505110",63,"Debut game for Ken Edenfield"
"CAL199505230",1,"Debut game for Mariano Rivera"
"CAL199505280",0,"ej,knoob101,C,younl901,Pickoff call Angels coach Bobby Knoop ejected by 2B umpire Larry Young sometime in game"
"CAL199506170",76,"ej,bevit801,M,shulj901,Balls and strikes ej,thomf001,P,shulj901,Balls and strikes Frank Thomas and White Sox manager Terry Bevington ejected by HP umpire John Shulock after the first pitch to Gary DiSarcina was called a ball"
"CAL199506210",20,"ej,boonb001,M,cousd901,Phantom out call Royals manager Bob Boone ejected by HP umpire Derryl Cousins sometime in fourth inning"
"CAL199507030",52,"ej,gastc101,M,culbf901,Balls and strikes Blue Jays manager Cito Gaston ejected by HP umpire Fieldin Culbreth"
"CAL199508220",33,"ej,owens001,P,phild901,Bench jockeying Spike Owen ejected by 2B umpire Dave Phillips sometime in fifth inning"
"CAL199509090",42,"ej,knobc001,P,hirsj901,Call at 2B Chuck Knoblauch ejected by 2B umpire John Hirschbeck"
