GAME_ID,EVENT_ID,COMMENT_TX
"SDN199204100",65,"ej,candj001,P,darlg901,Balls and strikes ej,strad001,P,darlg901,Bench jockeying John Candelaria ejected by HP umpire Gary Darling; Darryl Strawberry then ejected by Darling for bench jockeying"
"SDN199204220",70,"ej,smitl002,P,quicj901,Called third strike Lonnie Smith ejected by HP umpire Jim Quick"
"SDN199204240",66,"$ball over wall and off Roberts glove"
"SDN199204280",42,"Stillwell removed due to dislocated ring finger"
"SDN199204300",0,"ej,riddg801,M,froeb901,Arguing pickoff play Padres manager Greg Riddoch ejected by 2B umpire Bruce Froemming sometime in game"
"SDN199204300",56,"fan interference; Padre ballboy fielded grounder"
"SDN199204300",59,"single pop fly over drawn in infield"
"SDN199204300",76,"ball bounced away from Clark, rolled under stands"
"SDN199205030",4,"ball bounced off jut of stands at bullpen into RF"
"SDN199205180",59,"Debut game for Eric Hillman"
"SDN199205190",5,"$Cone hit Fernandez because he kept stepping out"
"SDN199205190",6,"broken bat"
"SDN199205200",12,"ej,riddg801,M,relic901,Called third strike ej,teuft001,P,relic901,Called third strike Tim Teufel and Padres manager Greg Riddoch ejected by HP umpire Charlie Reliford"
"SDN199205210",8,"1st inning took 26 minutes to play"
"SDN199205210",21,"the 2nd inning took 26 minutes to play"
"SDN199205210",40,"4th inning took 23 minutes"
"SDN199205250",4,"$Espy had to hold to see if ball would be caught"
"SDN199205250",48,"$the first pitch to Gary Sheffield was high and inside; pitcher Zane Smith was warned by HP umpire Larry Poncino"
"SDN199205250",49,"$Sheffield HR 8th in Jack Murphy Stadium history to reach 2nd deck"
"SDN199205270",6,"$Kevin Ward robbed Jeff King of home run by catching ball that had cleared the fence"
"SDN199206060",24,"ej,gantr001,P,crawj901,Call at 2B (Threw helmet) Ron Gant ejected by 2B umpire Jerry Crawford"
"SDN199206090",17,"just over glove of Fernandez"
"SDN199206220",0,"Debut for umpire Rich Rieker"
"SDN199206220",25,"Sheffield pulled foul pop out of camera well"
"SDN199206230",50,"$Eric Davis caught ball over wall; pulled back homer"
"SDN199207090",35,"overslid bag"
"SDN199207120",50,"Stillwell & Fernandez collided up the middle"
"SDN199207290",24,"Walters left game due to strained right hamstring"
"SDN199207290",46,"Tony Gwynn pulled back homer"
"SDN199208060",57,"$Andy Benes out for running outside basepath"
"SDN199208090",61,"$Sheffield knocked unconscious at 2B on slide"
"SDN199208250",3,"$Harkey left without throwing any pitches"
"SDN199208280",1,"$Benito Santiago got his hand caught in HP umpire Kerwin Danley's mask on attempted pickoff throw"
"SDN199209140",78,"Debut game for Guillermo Velasquez"
"SDN199209150",25,"ej,lasot101,M,poncl901,Warning given to Orel Hershiser $after Orel Hershiser hit Gary Sheffield for the second time in the game, HP umpire Larry Poncino warned Hershiser; Dodgers manager Tommy Lasorda argued with and was ejected by Poncino"
"SDN199209240",48,"lost ball in the sun"
