GAME_ID,EVENT_ID,COMMENT_TX
"CIN198504080",41,"Debut game for Tim Burke"
"CIN198504180",42,"missing play in CIN198504180"
"CIN198504200",30,"$Chili Davis rounded 1B too far when Cesar Cedeno bobbled the ball"
"CIN198504200",72,"$Frank Williams threw into LF"
"CIN198504210",23,"previous 2 plays same play $obstruction called on attempted steal of home; this results in a balk and catcher's interference"
"CIN198505010",0,"ej,Larry Starr,T,engeb901,Protesting failure to call game [trainer] Reds trainer Larry Starr ejected by HP umpire Bob Engel for umpires failure to call the game due to weather sometime in game"
"CIN198505030",1,"Debut game for Lenny Dykstra"
"CIN198505030",16,"Foul tipped third strike"
"CIN198505270",17,"$Nick Esasky injured running to 2B"
"CIN198506040",14,"Debut game for Trench Davis"
"CIN198506250",17,"$lost pop fly in sun"
"CIN198507110",0,"Debut for umpire Larry Poncino"
"CIN198507130",69,"Debut game for Bob Buchanan"
"CIN198507130",70,"ej,rearj001,P,westj901,Brushback after warning ej,rodgb102,M,westj901,Brushback by Reardon after warning Jeff Reardon and Expos manager Buck Rodgers ejected by HP umpire Joe West for throwing a bruchback pitch to Nick Esasky"
"CIN198507180",0,"Protest=V"
"CIN198507180",48,"$Juan Samuel called out for interference with the catcher; Phillies protest game"
"CIN198508280",62,"Debut game for Todd Worrell"
"CIN198509131",73,"Debut game for Rob Murphy"
"CIN198509160",2,"$Chili Davis slipped on dugout steps, dislocated shoulder"
"CIN198509160",32,"$the ball caromed off Pete Rose to Ron Oester"
"CIN198509160",86,"David Green reinjured hamstring in eighth"
"CIN198509290",52,"missing play in CIN198509290"
