GAME_ID,EVENT_ID,COMMENT_TX
"MIN196104210",28,"$Billy Gardner dropped the popup"
"MIN196104300",92,"450 feet"
"MIN196105010",48,"$the Twin fielders thought the ball was foul"
"MIN196105020",80,"430 ft"
"MIN196105020",83,"415 ft"
"MIN196105030",26,"$Harmon Killebrew's throw hit Hector Lopez"
"MIN196105040",57,"$Whitey Ford left feeling weak from a cold"
"MIN196105090",18,"$Jim Gentile the first player to hit grand slams in consectutive atbats"
"MIN196105100",79,"ej,richp101,M,carrh901,Balls and strikes Orioles Manager Paul Richards ejected by HP umpire Sam Carrigan"
"MIN196105110",43,"$Zoilo Versalles cut off Earl Battey's throw then threw it away"
"MIN196105230",62,"ej,colar101,P,berrc103,Called third strike Rocky Colavito ejected by HP umpire Charlie Berry"
"MIN196105240",76,"ej,cavap101,C,berrc103,Call at 1B Tigers Coach Phil Cavarretta ejected by 3B umpire Charlie Berry for yelling about the call at 1B"
"MIN196105250",8,"$Zoilo Versalles left with stomach cramps with a 1-1 count"
"MIN196107260",4,"Debut game for Bud Zipfel"
"MIN196108150",40,"$Bill Kunkel almost beaned Bob Allison with the 0-2 pitch; HP umpire Larry Napp restrained Allison"
"MIN196108160",80,"$Billy Martin caught Gene Stephens with the hidden ball trick"
"MIN196108260",19,"$Chuck Estrada dropped the ball while standing on the mound"
"MIN196109010",48,"$Pumpsie Green trapped Bill Tuttle between 2B and 3B; Zoilo Versalles thought that was the third out"
"MIN196109020",4,"$Carl Yastrzemski out on appeal for missing 2B"
"MIN196109020",25,"$Earl Battey struck by foul ball on right little finger"
"MIN196109020",39,"$Pete Runnels pulled his foot off the bag before catching the ball"
"MIN196109020",40,"$Earl Battey left with swollen finger"
"MIN196109020",54,"DIFF: Lee's official records do not credit him with a SH"
"MIN196109030",30,"$Pumpsie Green scored from 2B when Harmon Killebrew held the ball"
"MIN196109030",53,"Tracy Stallard left with stiff right elbow"
"MIN196109041",32,"Debut game for Mike Degerick"
"MIN196109042",43,"Debut game for Joe Horlen"
"MIN196109050",12,"Debut game for Mike Hershberger"
"MIN196109050",77,"$game called due to fog"
"MIN196109062",51,"$Floyd Robinson called for interference"
"MIN196109110",1,"Debut game for Dean Chance"
"MIN196109141",0,"Debut for umpire Bill Haller"
"MIN196109141",66,"Debut game for Dan Ardell"
"MIN196109142",12,"Debut game for Jim Fregosi"
"MIN196109240",31,"DIFF: Altobelli's official records incorrectly credited him with a GDP on this play"
"MIN196109240",68,"$Billy Martin called for obstruction for holding Chuck Hinton when Hal Naragon's throw went into CF"
"MIN196109300",54,"Game called because of rain"
