GAME_ID,EVENT_ID,COMMENT_TX
"NY1194704180",0,"$Burt Shotton's first game as Dodgers manager while Leo Durocher is suspended for the 1947 season"
"NY1194704180",65,"$LF Clint Hartung bobbled the relay from CF Gary Gearhart"
"NY1194704190",74,"$missed squeeze attempt"
"NY1194704200",59,"$no one covered second on steal, error charged to Thomson"
"NY1194704300",2,"ej,walkh102,P,goetl901,Called third strike Harry Walker ejected by HP umpire Larry Goetz"
"NY1194704300",23,"rain started"
"NY1194704300",27,"15 minute rain delay"
"NY1194705090",11,"$Earl Torgeson ducked an inside pitch and the ball struck the bat"
"NY1194705090",40,"$Buddy Kerr injuredon Bama Rowell's slide into 2B"
"NY1194705280",25,"ej,stane101,P,rearb901,Call at 2B Eddie Stanky ejected by 3B umpire Beans Reardon"
"NY1194705301",12,"$Dutch Leonard left with a stiff neck"
"NY1194705302",22,"$Buster Adams recovered ball and threw to Harry Walker"
"NY1194705310",9,"no pbp for 2nd inning"
"NY1194705310",42,"pbp ends here, rest deduced"
"NY1194706030",21,"$Stan Hack twisted his ankle when he collided with Buddy Kerr"
"NY1194706030",40,"$Bill Nicholson struck on the mouth by the ball"
"NY1194706100",74,"$attempted squeeze"
"NY1194706100",103,"$the Pirates outfielders moved into the infield to form a seven-man infield"
"NY1194706100",104,"$on a suicide squeeze, Joe Lafata popped the bunt over the head of pitcher Tiny Bonham"
"NY1194706110",48,"$Billy Sullivan struck on the neck by a foul ball"
"NY1194706110",76,"bottom 9 reconstructed from box"
"NY1194706280",62,"missing play in NY1194706280"
"NY1194706291",62,"$the throw struck Carl Furillo and rolled into the dugout"
"NY1194707010",68,"Game called for rain"
"NY1194707122",15,"ej,medwj101,P,barla901,Home run call (Threw ball) Joe Medwick ejected by 1B umpire Al Barlick"
"NY1194707131",2,"$Rigney threw past second and the ball went into the left field corner"
"NY1194707140",63,"pbp account ends here, rest deduced"
"NY1194707150",10,"Blattner's throw to Rigney at short was late"
"NY1194707150",52,"Merullo's throw to 2nd was wild"
"NY1194707150",53,"Gordon broke for plate, Scheffing threw wildly to 3rd"
"NY1194707150",57,"Koslo deflected grounder to Rigney"
"NY1194707180",62,"$Willard Marshall hit three home runs on three consecutive pitches"
"NY1194707180",78,"12 minute rain delay"
"NY1194707201",8,"$off the RF pole"
"NY1194707202",58,"$onto the LF roof"
"NY1194708090",61,"$Jack Lohrke slipped and fell"
"NY1194708210",55,"$Buddy Kerr rounded 2B too far"
"NY1194708280",0,"Debut for umpire Scotty Robb"
"NY1194709060",2,"$Jackie Robinson rounded 2B too far"
"NY1194709060",67,"$Willard Marshall rounded 1B too far"
