GAME_ID,EVENT_ID,COMMENT_TX
"CHN192804220",0,"Protest=V $overflow crowd on the field"
"CHN192804220",64,"$Clyde Barnhart kicked the ball against the grandstand wall in foul territory; the Pirates argued with Umpire Bill Klem that Riggs Stephenson should be held at 2B but the Cubs countered that there were no fans in the LF foul territory, so the ground rule did not apply the Pirates protested the game but were denied by NL President John Heydler on 5/5"
"CHN192804250",37,"$Paul Waner escaped rundown on a throwing error"
"CHN192804280",56,"DWS: no indication of SH here"
"CHN192805070",41,"$Bounce home run"
"CHN192805080",70,"Top of 9th from Chicago Tribune"
"CHN192805090",11,"$Babe Herman called out on appeal for leaving 3B too soon"
"CHN192805090",99,"bottom of 12th from Times and Tribune"
"CHN192805110",14,"$bad return throw to the mound that sailed into center field"
"CHN192805130",0,"$overflow crowd on the field"
"CHN192805130",22,"$into the overflow crowd"
"CHN192805130",25,"$into the overflow crowd"
"CHN192805130",32,"$into the overflow crowd"
"CHN192805130",50,"$into the overflow crowd"
"CHN192805270",42,"$Lloyd Waner & Dick Bartell collided"
"CHN192805302",27,"$George Kelly left with charley horse"
"CHN192806212",70,"$Hack Wilson went into the stands to fight with a fan; other players followed and a riot ensued; about 5000 fans went on the field; 12 delay to clear the field"
"CHN192806220",54,"$Game called on account of rain in the top of the seventh; the score reverted to the end of the sixth after Frankie Frisch doubled and Jim Bottomley homered with two outs"
"CHN192806262",32,"$Woody English left with an injury suffered during practice"
"CHN192807060",75,"pbp account ends here, rest from Times, Tribune and deduction"
"CHN192807071",44,"$Freddie Maguire called for interference for running into his own batted ball"
"CHN192807071",45,"CC4: 98 had 7 here, 97 had 3/P"
"CHN192807071",46,"CC4: 98 had 7 here, 97 had 3/P"
"CHN192807071",59,"$Doug McWeeny left with heat exhaustion"
"CHN192807160",38,"ej,hartg103,P,klemb901,Balls and strikes Gabby Hartnett ejected by HP Umpire Bill Klem"
"CHN192807211",31,"blank PA again, so the walk is BOGUS"
"CHN192807211",93,"$O'Farrell overran third"
"CHN192807211",97,"pbp account ends here, rest from Times, Tribune and deduced"
"CHN192808200",30,"$Charlie Grimm left injured chasing a foul ball"
"CHN192808200",47,"$Bounce home run"
"CHN192808200",49,"$Alex Ferguson left injured"
"CHN192808200",82,"ej,wilsh102,P,pfirc901,Called third strike (Threw bat) Hack Wilson ejected by HP Umpire Cy Pfirman"
"CHN192808220",15,"$Clyde Beck left with spiked right hand"
"CHN192809020",3,"$the game was delayed to put sand on mound"
"CHN192809020",21,"Rain was falling heavily but the game continued"
