"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"
"CIN197004060",6,0,"herrj102",0,9,11,"sparj101",1,44
"CIN197004060",6,1,"mortc102",0,9,1,"herrj102",11,45
"CIN197004060",8,0,"branr101",0,9,11,"mortc102",1,62
"CIN197004060",8,1,"waslg101",0,9,1,"branr101",11,63
"CIN197004130",7,1,"stewj102",1,8,11,"concd001",6,55
"CIN197004130",7,1,"brava101",1,9,11,"mcglj101",1,56
"CIN197004130",7,1,"robed101",0,9,1,"santa101",1,56
"CIN197004130",7,1,"mcrah001",1,9,11,"brava101",11,56
"CIN197004130",8,0,"mcrah001",1,9,4,"mcrah001",11,57
"CIN197004130",8,0,"carrc103",1,8,1,"stewj102",11,57
"CIN197004130",8,0,"helmt101",1,2,6,"helmt101",4,57
"CIN197004130",8,1,"moraj101",0,4,7,"ferra101",7,61
"CIN197004130",8,1,"herbr102",0,9,1,"robed101",1,64
"CIN197004130",9,1,"chand101",1,8,11,"carrc103",1,71
"CIN197004140",6,0,"kellv101",0,9,11,"kirbc101",1,39
"CIN197004140",6,0,"websr102",0,1,11,"deant101",6,40
"CIN197004140",6,1,"arcij101",0,1,6,"websr102",11,42
"CIN197004140",6,1,"kellv101",0,9,4,"kellv101",11,42
"CIN197004140",6,1,"duket101",0,2,1,"campd101",4,42
"CIN197004140",7,1,"coomd101",0,2,1,"duket101",1,56
"CIN197004140",7,1,"slocr101",0,2,5,"coomd101",1,59
"CIN197004140",7,1,"rossg102",0,7,1,"spiee101",5,59
"CIN197004140",8,0,"granw101",1,9,1,"simpw101",1,63
"CIN197004140",8,0,"murri101",0,1,11,"arcij101",6,63
"CIN197004140",8,1,"murri101",0,1,3,"murri101",11,65
"CIN197004140",8,1,"colbn101",0,5,5,"colbn101",3,65
"CIN197004140",8,1,"slocr101",0,2,6,"slocr101",5,65
"CIN197004150",7,0,"stewj102",1,7,7,"mcrah001",7,48
"CIN197004150",8,0,"garvs001",0,9,11,"ostec103",1,57
"CIN197004150",8,1,"lambr101",0,9,1,"garvs001",11,58
"CIN197004150",9,0,"carrc103",1,9,1,"merrj102",1,68
