GAME_ID,EVENT_ID,COMMENT_TX
"PHI192204240",79,"DWS: no CS on error in 1922"
"PHI192204260",41,"Bevo LeBourveau called for interference with catcher Earl Smith on a steal attempt"
"PHI192204270",79,"Not clear when or if Wrightstone entered."
"PHI192205251",3,"$Carl Hubbell struck on the right temple by line drive; he left with a concussion and skull fracture"
"PHI192205251",80,"$Bounce HR"
"PHI192205271",18,"$Bounce HR"
"PHI192205271",69,"$Al Mamaux hurt his back pitching to Curt Walker"
"PHI192205290",47,"ej,ringj101,P,pfirc901,Balls and strikes (Threw glove) Jimmy Ring ejected by HP umpire Cy Pfirman after throwing his glove toward the umpire"
"PHI192205290",53,"ej,henlb101,P,pfirc901,Balls and strikes Butch Henline ejected by HP umpire Cy Pfirman"
"PHI192205301",0,"$Memorial Day morning game"
"PHI192205301",105,"$Butch Henline hit the ball into the LF bleacher but stopped at 2B"
"PHI192205302",0,"$Memorial Day afternoon game"
"PHI192205310",30,"$Bill Cunningham hit the ball into LF bleachers; the ball caromed back onto the field; the ball was ruled a double by HP Umpire Bill Klem"
"PHI192206070",30,"$the third strike hit Russ Wrightstone on the foot and bounded to the stands"
"PHI192206120",23,"$Bounce HR"
"PHI192206120",78,"$Max Flack left with injured hand"
"PHI192206190",19,"$George Stueland out on appeal for leaving 3B too soon"
"PHI192206190",66,"$Curt Walker injured himself sliding into home in the 7th"
"PHI192206210",52,"$game called for rain in the bottom of the 7th with one out and bases loaded and the score 7-3; score reverted to the end of the 6th inning"
"PHI192206241",39,"Probably a bunt."
"PHI192207291",62,"Hack Miller, thinking Zeb Terry was going to score, continued to 3B"
"PHI192207292",31,"$Bounce HR"
"PHI192207292",99,"source 451 used for remainder of game"
"PHI192207310",26,"$Art Fletcher left with an injured leg"
"PHI192208020",91,"$Rain started in tenth"
"PHI192208020",94,"reconstructed from here to end"
"PHI192208020",112,"$15 minute rain delay"
"PHI192208020",137,"$Game called due to darkness and rain"
"PHI192208050",31,"Substitution not noted on scoresheet."
"PHI192208070",10,"$Bounce HR"
"PHI192208070",32,"$Bounce HR"
"PHI192208081",38,"$Bounce HR"
"PHI192208081",80,"$Bounce HR"
"PHI192209041",29,"rain delay"
"PHI192209060",42,"$Bounce HR"
"PHI192209070",1,"ej,weinl101,P,klemb901,Balls and strikes Lefty Weinert ejected by HP umpire Bill Klem"
"PHI192209132",46,"reconstructed sixth to end PHI192209132"
"PHI192209162",13,"$Johnny Gooch rounded 1B too far"
"PHI192209162",56,"$Johnny Gooch's throw struck John Peters on the back; Carson Bigbee picked up the ball and tagged Petie Behan and Peters"
"PHI192209202",1,"$Bounce HR"
"PHI192209212",16,"$Bounce HR"
"PHI192209221",93,"$Sparky Adams out on appeal for missing 2B"
