"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"
"BAL197904060","19790406",0,"Friday",218,"T","D","CHA","BAL","BAL11","kravk101","palmj001","parkd901","roesb901","oconj901","phipj901","","",39648,"Bal","Eckel","Vincent","1995/03/01 8:37AM","",1,0,48,0,-1,0,0,0,145,9,3,5,3,7,3,0,4,7,"palmj001","kravk101","","","chaph101",6,"washc001",9,"lemoc001",8,"ortaj001",10,"johnl101",3,"banna001",4,"garrr101",7,"sodee101",5,"folem001",2,"bumba001",8,"belam101",6,"singk001",9,"murre001",3,"decid001",5,"may-l101",10,"roeng001",7,"dauer001",4,"dempr001",2,"robid101","","","",,,51,,,,020000001,03001010x,28,0,0,0,3,0,2,0,4,0,4,2,0,0,0,2,3,3,0,0,24,11,0,1,0,31,1,0,0,5,0,1,0,4,0,4,0,0,1,0,1,3,3,0,0,27,12,1,0,0,,,,,,,,,,,"Jim Palmer","Ken Kravec","(none)","belam101","Mark Belanger","Harry Chappas","Claudell Washington","Chet Lemon","Jorge Orta","Lamar Johnson","Alan Bannister","Ralph Garr","Eric Soderholm","Marv Foley","Al Bumbry","Mark Belanger","Ken Singleton","Eddie Murray","Doug DeCinces","Lee May","Gary Roenicke","Rich Dauer","Rick Dempsey",,
"BAL197904070","19790407",0,"Saturday",207,"T","D","CHA","BAL","BAL11","prolm101","flanm001","roesb901","oconj901","parkd901","keisw901","","",5268,"Bal","Eckel","Vincent","1995/03/01 10:07AM","",1,0,0,0,-1,0,0,0,154,9,3,6,7,8,1,0,7,7,"flanm001","prolm101","stews001","","chaph101",6,"washc001",9,"lemoc001",8,"johnl101",3,"ortaj001",10,"banna001",4,"moorj101",7,"sodee101",5,"nahob001",2,"bumba001",8,"belam101",6,"singk001",9,"murre001",3,"decid001",5,"may-l101",10,"roeng001",7,"dauer001",4,"dempr001",2,"torrp101","stews001","","",,,51,,,,000102000,00002400x,31,3,0,0,3,0,1,0,5,0,5,1,0,1,0,3,6,6,0,0,24,16,1,2,0,32,2,0,0,6,0,0,2,3,0,4,1,0,2,0,2,3,3,0,0,27,18,0,1,0,,,,,,,,,,,"Mike Flanagan","Mike Proly","Sammy Stewart","dempr001","Rick Dempsey","Harry Chappas","Claudell Washington","Chet Lemon","Lamar Johnson","Jorge Orta","Alan Bannister","Junior Moore","Eric Soderholm","Bill Nahorodny","Al Bumbry","Mark Belanger","Ken Singleton","Eddie Murray","Doug DeCinces","Lee May","Gary Roenicke","Rich Dauer","Rick Dempsey",,
"BAL197904080","19790408",0,"Sunday",206,"T","D","CHA","BAL","BAL11","wortr101","martd001","oconj901","parkd901","phipj901","roesb901","","",6517,"Bal","Eckel","Vincent","1995/03/01 12:41PM","",1,0,0,0,-1,0,0,0,139,9,5,1,10,3,0,2,5,5,"wortr101","martd001","lagrl101","","garrr101",7,"washc001",9,"lemoc001",8,"ortaj001",10,"sodee101",5,"squim001",3,"folem001",2,"pryog001",4,"chaph101",6,"harll101",8,"belam101",6,"singk001",9,"murre001",3,"decid001",5,"may-l101",10,"dauer001",4,"kellp101",7,"dempr001",2,"lagrl101","stodt001","","",,,54,,,,100010300,000001000,34,1,0,0,4,1,0,0,2,0,3,0,3,0,0,2,1,1,0,2,27,12,0,2,0,27,1,0,0,1,0,1,0,5,0,7,0,0,2,0,2,4,4,0,0,27,14,0,0,0,,,,,,,,,,,"Rich Wortham","Dennis Martinez","Lerrin LaGrow","lemoc001","Chet Lemon","Ralph Garr","Claudell Washington","Chet Lemon","Jorge Orta","Eric Soderholm","Mike Squires","Marv Foley","Greg Pryor","Harry Chappas","Larry Harlow","Mark Belanger","Ken Singleton","Eddie Murray","Doug DeCinces","Lee May","Rich Dauer","Pat Kelly","Rick Dempsey",,
"BAL197904100","19790410",0,"Tuesday",737,"T","N","NYA","BAL","BAL11","guidr001","mcgrs001","parkd901","roesb901","keisw901","oconj901","","",16721,"Bal","Eckel","Vincent","1995/03/01 2:08PM","",1,0,0,0,-1,0,0,0,178,9,7,6,15,10,0,0,6,6,"gossr001","stews001","tidrd001","","rivem001",8,"randw001",4,"munst101",2,"pinil001",9,"johnc001",10,"chamc001",3,"nettg001",5,"whitr101",7,"dentb001",6,"bumba001",8,"belam101",6,"singk001",9,"decid001",5,"may-l101",10,"murre001",3,"garck001",7,"dempr001",2,"dauer001",4,"tidrd001","stand101","","",,,54,,,,000012031,000000402,38,2,1,2,7,0,1,0,1,0,2,0,0,1,0,4,6,6,0,0,27,16,2,3,0,32,3,0,1,6,0,1,0,6,0,1,0,0,3,0,3,7,7,0,0,27,10,0,1,0,,,,,,,,,,,"Rich Gossage","Sammy Stewart","Dick Tidrow","jackr001","Reggie Jackson","Mickey Rivers","Willie Randolph","Thurman Munson","Lou Piniella","Cliff Johnson","Chris Chambliss","Graig Nettles","Roy White","Bucky Dent","Al Bumbry","Mark Belanger","Ken Singleton","Doug DeCinces","Lee May","Eddie Murray","Kiko Garcia","Rick Dempsey","Rich Dauer",,
"BAL197904110","19790411",0,"Wednesday",737,"T","N","NYA","BAL","BAL11","figue101","palmj001","phipj901","oconj901","parkd901","roesb901","","",16249,"Bal","Eckel","Vincent","1995/03/01 2:55PM","",1,0,61,0,-1,0,0,4,169,10,5,6,10,9,1,2,6,9,"stand101","gossr001","","","rivem001",8,"randw001",4,"munst101",2,"jackr001",9,"nettg001",5,"chamc001",3,"spenj101",10,"johnj002",7,"dentb001",6,"bumba001",8,"belam101",6,"singk001",9,"murre001",3,"decid001",5,"kellp101",7,"may-l101",10,"dempr001",2,"dauer001",4,"tidrd001","stand101","","",,,59,,,,2003000000,2000000031,39,1,0,1,5,0,0,0,2,0,1,1,0,1,0,4,6,6,1,0,29,14,0,1,0,36,1,0,0,6,0,0,0,8,2,3,1,1,1,0,2,3,3,1,0,30,14,0,1,0,,,,,,,,,,,"Don Stanhouse","Rich Gossage","(none)","dempr001","Rick Dempsey","Mickey Rivers","Willie Randolph","Thurman Munson","Reggie Jackson","Graig Nettles","Chris Chambliss","Jim Spencer","Jay Johnstone","Bucky Dent","Al Bumbry","Mark Belanger","Ken Singleton","Eddie Murray","Doug DeCinces","Pat Kelly","Lee May","Rick Dempsey","Rich Dauer",,
"BAL197904120","19790412",0,"Thursday",737,"T","N","NYA","BAL","BAL11","johnt001","flanm001","roesb901","parkd901","oconj901","keisw901","","",18367,"Bal","Eckel","Vincent","1995/03/01 3:18PM","",1,0,0,0,-1,0,0,0,132,9,5,0,8,3,0,2,6,3,"johnt001","flanm001","","","rivem001",8,"randw001",4,"munst101",2,"pinil001",7,"jackr001",9,"nettg001",5,"chamc001",3,"johnc001",10,"stanf101",6,"bumba001",8,"belam101",6,"singk001",9,"murre001",3,"decid001",5,"may-l101",10,"dempr001",2,"garck001",7,"dauer001",4,"","martt001","","",,,54,,,,050000000,000000000,34,1,0,2,4,1,0,0,3,0,9,2,0,0,0,1,0,0,0,0,27,18,0,2,0,28,1,0,0,0,0,0,0,2,0,4,0,0,2,0,3,4,4,0,0,27,11,0,0,0,,,,,,,,,,,"Tommy John","Mike Flanagan","(none)","nettg001","Graig Nettles","Mickey Rivers","Willie Randolph","Thurman Munson","Lou Piniella","Reggie Jackson","Graig Nettles","Chris Chambliss","Cliff Johnson","Fred Stanley","Al Bumbry","Mark Belanger","Ken Singleton","Eddie Murray","Doug DeCinces","Lee May","Rick Dempsey","Kiko Garcia","Rich Dauer",,
"BAL197904200","19790420",0,"Friday",939,"T","N","MIL","BAL","BAL11","caldm001","stons101","shulj901","oconj901","phipj901","roesb901","","",11234,"ORIOLES","TOM ECKEL","JIM WOHLENHAUS","1993/02/09 5:31PM","",0,0,0,0,-1,0,0,0,172,9,3,6,7,14,1,1,9,7,"stons101","caldm001","stand101","","molip001",4,"younr001",6,"coopc001",3,"hisll101",7,"oglib001",10,"lezcs001",9,"bands101",5,"thomg001",8,"moorc001",2,"harll101",8,"dempr001",2,"singk001",9,"roeng001",7,"decid001",5,"murre001",3,"may-l101",10,"belam101",6,"dauer001",4,"","stand101","","",,,51,,,,010020000,20101002x,33,1,0,2,3,1,0,0,5,0,3,1,0,1,0,1,6,6,1,0,24,9,0,1,0,36,5,0,1,6,0,0,0,1,0,2,0,0,1,0,2,3,3,1,0,27,9,0,1,0,,,,,,,,,,,"Steve Stone","Mike Caldwell","Don Stanhouse","singk001","Ken Singleton","Paul Molitor","Robin Yount","Cecil Cooper","Larry Hisle","Ben Oglivie","Sixto Lezcano","Sal Bando","Gorman Thomas","Charlie Moore","Larry Harlow","Rick Dempsey","Ken Singleton","Gary Roenicke","Doug DeCinces","Eddie Murray","Lee May","Mark Belanger","Rich Dauer",,
"BAL197904210","19790421",0,"Saturday",119,"T","D","MIL","BAL","BAL11","travb101","stews001","oconj901","roesb901","shulj901","keisw901","","",10021,"ORIOLES","TOM ECKEL","JIM WOHLENHAUS","1993/02/10 5:22PM","",0,0,0,0,-1,0,0,0,143,9,2,4,5,7,1,0,7,8,"stews001","travb101","stand101","","molip001",4,"gantj001",5,"coopc001",3,"hisll101",10,"oglib001",7,"lezcs001",9,"younr001",6,"thomg001",8,"martb001",2,"harll101",8,"dempr001",2,"singk001",9,"roeng001",7,"decid001",5,"murre001",3,"may-l101",10,"belam101",6,"dauer001",4,"","stand101","","",,,51,,,,000000020,02020000x,29,1,0,0,2,0,0,0,7,0,3,0,0,2,0,1,2,2,0,0,24,5,0,0,0,31,0,0,2,4,0,0,1,4,0,2,0,0,0,0,2,2,2,0,0,27,18,1,2,0,,,,,,,,,,,"Sammy Stewart","Bill Travers","Don Stanhouse","may-l101","Lee May","Paul Molitor","Jim Gantner","Cecil Cooper","Larry Hisle","Ben Oglivie","Sixto Lezcano","Robin Yount","Gorman Thomas","Buck Martinez","Larry Harlow","Rick Dempsey","Ken Singleton","Gary Roenicke","Doug DeCinces","Eddie Murray","Lee May","Mark Belanger","Rich Dauer",,
"BAL197904221","19790422",1,"Sunday",207,"T","D","MIL","BAL","BAL11","haasm001","martd001","phipj901","shulj901","oconj901","roesb901","","",0,"ORIOLES","TOM ECKEL","JIM WOHLENHAUS","1993/02/11 8:41PM","",0,0,0,0,-1,0,0,0,162,9,2,6,9,9,1,0,9,5,"martd001","haasm001","","","molip001",4,"bands101",5,"coopc001",3,"hisll101",10,"lezcs001",9,"david101",7,"younr001",6,"wohlj001",8,"moorc001",2,"bumba001",8,"smitb101",4,"singk001",9,"murre001",3,"decid001",5,"may-l101",10,"lowej001",7,"belam101",6,"skagd101",2,"galab101","","","",,,51,,,,010000100,02200200x,33,1,0,0,2,0,0,0,5,0,2,0,0,3,0,3,4,4,1,0,24,10,0,1,0,32,3,0,2,4,1,0,0,2,1,4,0,1,0,0,1,2,2,0,0,27,13,0,3,0,,,,,,,,,,,"Dennis Martinez","Moose Haas","(none)","lowej001","John Lowenstein","Paul Molitor","Sal Bando","Cecil Cooper","Larry Hisle","Sixto Lezcano","Dick Davis","Robin Yount","Jim Wohlford","Charlie Moore","Al Bumbry","Billy Smith","Ken Singleton","Eddie Murray","Doug DeCinces","Lee May","John Lowenstein","Mark Belanger","Dave Skaggs",,
"BAL197904222","19790422",2,"Sunday",518,"T","N","MIL","BAL","BAL11","sorel001","flanm001","shulj901","oconj901","roesb901","phipj901","","",22598,"ORIOLES","TOM ECKEL","JIM WOHLENHAUS","1993/02/12 7:56AM","",0,0,0,0,-1,0,0,0,132,9,3,7,11,13,1,0,7,5,"flanm001","sorel001","","","molip001",4,"wohlj001",7,"coopc001",3,"hisll101",10,"lezcs001",9,"bands101",5,"younr001",6,"thomg001",8,"martb001",2,"harll101",8,"dauer001",4,"singk001",10,"murre001",3,"decid001",5,"roeng001",7,"kellp101",9,"dempr001",2,"garck001",6,"castb101","stodt001","","",,,51,,,,000000030,11111020x,36,2,0,1,3,1,0,0,0,0,6,0,0,1,0,4,6,6,0,0,24,14,0,2,0,33,2,0,2,7,0,0,0,3,0,1,0,1,2,0,2,3,3,0,0,27,11,0,1,0,,,,,,,,,,,"Mike Flanagan","Lary Sorensen","(none)","murre001","Eddie Murray","Paul Molitor","Jim Wohlford","Cecil Cooper","Larry Hisle","Sixto Lezcano","Sal Bando","Robin Yount","Gorman Thomas","Buck Martinez","Larry Harlow","Rich Dauer","Ken Singleton","Eddie Murray","Doug DeCinces","Gary Roenicke","Pat Kelly","Rick Dempsey","Kiko Garcia",,
