GAME_ID,EVENT_ID,COMMENT_TX
"BOS201004040",9,"$off the RF pole about half way up"
"BOS201004040",10,"$over the Red Sox bullpen into the bleachers"
"BOS201004070",42,"$Youkilis hit on the helmet, goes calmly to 1B"
"BOS201004070",44,"$both sides warned by HP umpire Paul Schrieber"
"BOS201004160",0,"Suspend=20100417,,1,1,51"
"BOS201004160",69,"suspended,20100417,BOS07,rain $after playing much of the game in the rain, the field is covered at 10:21pm; after a 1:03 delay, the game is suspended and resumed the next evening at 7:10pm"
"BOS201004160",84,"$Rays play a five-man infield and two outfielders in RCF and LCF"
"BOS201004210",88,"Rangers right fielder Nelson Cruz left the game due to an injured leg"
"BOS201004240",11,"Debut game for Rhyne Hughes"
"BOS201004240",26,"fan interference"
"BOS201004250",15,"$Kevin Youkilis called for interference"
"BOS201005030",7,"$the line drive by Kendry Morales hit Clay buchholz on the left foot"
"BOS201005030",24,"$both teams were warned by HP umpire John Hirschbeck"
"BOS201005040",59,"$Dustin Pedroia, who was playing in, fielded the grounder and stabbed at runner Erick Aybar, who was falling to the ground to avoid Pedroia; Pedroia then shoveled the ball to 1B to complete the double play"
"BOS201005050",16,"$Adrian Beltre's grounder went over the 3B bag down the line and caromed off the stands into short left field"
"BOS201005050",22,"$Torii Hunter's bat broke and the barrel flew towards 3B Adrian Beltre as he fielded the grounder"
"BOS201005070",34,"Yankees designated hitter Nick Johnson left the game due to an injured wrist"
"BOS201005070",44,"$Josh Beckett misunderstood the pitch sign from Jason Varitek; it looked like Varitek expected a curve ball but got a fast ball that hit his left forearm and caromed to the warning track on the third base side for the passed ball"
"BOS201005070",58,"Red Sox catcher Jason Varitek left the game due to a left forearm contusion"
"BOS201005080",47,"rain delay of 1:14 with 2-2 count on Martinez, pitcher change when game resumed"
"BOS201005080",55,"Yankees pitcher Alfredo Aceves left the game due to a stiff lower back"
"BOS201005080",57,"Red Sox pitcher Ramon Ramirez left the game due to tightness in right triceps"
"BOS201005080",80,"Debut game for Kevin Russo"
"BOS201005090",35,"ej,giraj001,M,mcclt901,Balls and strikes $Marcus Thames objected to the called third strike and Yankees Manager Joe Girardi came out to protect his player by stepping between HP umpire Tim McClelland and Thames; Girardi was ejected by McClelland"
"BOS201005100",12,"replay,2,gonza002,TOR,scotd901,BOS07,O,N,I,,H $the fly ball by Alex Gonzalez hit the top of the wall in LF and was ruled in play; crew chief Dale Scott watched the replay and upheld the call"
"BOS201005100",14,"$grounder down the 3B line that hit off Adrian Beltre's glove and bounced into the LF seats"
"BOS201005100",25,"$the throw by Aaron Hill went into the Red Sox dugout"
"BOS201005100",75,"$Blue Jays SS Alex Gonzalez broke to 2B to cover when Marco Scutaro ran from 1B; Gonzalez turned and dove back towards where he came from to catch the line drive by Victor Martinez"
"BOS201005120",18,"$Red Sox catcher Victor Martinez caught the ball while leaning into the stands on the third base side"
"BOS201005120",68,"ej,frant001,M,scotd901,Called third strike on Ortiz $David Ortiz thought he had walked on a pitch off the outside of the plate; he objected to the call; Red Sox manager Terry Francona argued the call but returned to the dugout; the third pitch to Adrian Beltre was a check swing that HP umpire Dale Scott called a swing; Francona came out to argue that call and was immediately ejected by Dale Scott"
