GAME_ID,EVENT_ID,COMMENT_TX
"BAL199004230",31,"$no one covered 1B"
"BAL199004230",32,"$Storm Davis mistakenly threw late to 3B"
"BAL199004230",69,"$delay while bat (flying type) is removed from ss area"
"BAL199004240",1,"ej,hendr001,P,tscht901,Balls and strikes Rickey Henderson ejected by HP umpire Tim Tschida"
"BAL199004280",28,"$Matt Young's wild throw on the pickoff rolled to the front of the stands where a fan picked up the ball"
"BAL199004300",61,"$incredible catch by Steve Finley over wall to rob Lance Parrish of HR"
"BAL199005210",64,"ej,orsuj001,P,cobld901,Balls and strikes Joe Orsulak ejected by HP Umpire Drew Coble"
"BAL199005240",68,"423 feet"
"BAL199006080",14,"$Mike Witt left with injured elbow"
"BAL199006080",74,"Debut game for Jim Leyritz"
"BAL199006100",9,"$Cal Ripken's 1307th consecutive game, ties Scott for #2 on list"
"BAL199006100",69,"$missed squeeze play"
"BAL199006120",7,"$Cal Ripken's 1308th consecutive game, now 2nd on all-time list"
"BAL199006130",7,"$Teddy Higuera aggravated groin injury"
"BAL199006130",64,"ej,ripkb001,P,coont901,Call at 1B Billy Ripken ejected by 1B umpire Terry Cooney"
"BAL199006160",73,"$Tom Brunanksy hurt shoulder diving for Tettleton's triple"
"BAL199006270",67,"ej,wortc001,P,joycj901,Balls and strikes Craig Worthington ejected by HP umpire Jim Joyce"
"BAL199006280",72,"$Mickey Tettleton removed by Orioles manager Frank Robinson because he was arguing with HP umpire Larry Barnett about balls and strikes"
"BAL199007110",0,"30 minute rain delay before start of game"
"BAL199007131",73,"ej,olivt102,C,mcclt901,Checked swing Twins coach Tony Oliva ejected by HP umpire Tim McClelland when the checked swing on the fourth pitch to Bob Melvin was ruled a ball"
"BAL199007200",50,"$ball four called when Eric King went to his mouth"
"BAL199007220",14,"430 feet"
"BAL199007220",33,"$Ron Karkovice called for interference for running into his own bunt"
"BAL199008010",13,"umpchange,2,umphome,kaisk901 umpchange,2,ump1b,younl901 umpchange,2,ump1b,(None) $HP umpire Mark Johnson left game for unknown reason"
"BAL199008010",24,"ej,gastc101,M,younl901,Checked swing Blue Jays manager Cito Gaston ejected by 1B umpire Larry Young"
"BAL199008030",64,"ej,andeb001,P,fordd901,Charging mound after HBP Brady Anderson ejected by HP umpire Dale Ford for charging the mound after HBP"
"BAL199008030",68,"ej,mitcj001,P,fordd901,Throwing behind batter $John Mitchell's first pitch was behind Kevin Seitzer; Mitchell was ejected by HP umpire Dale Ford"
"BAL199008040",3,"$George Brett's double hit the wall and caromed off Steve Finley over the wall"
"BAL199008170",26,"ej,larut101,M,johnm901,Balls and strikes Athletics manager Tony LaRussa ejected by HP umpire Mark Johnson"
"BAL199008180",71,"$Mark Williamson fell on hand and broke finger; out for season"
"BAL199008190",1,"Debut game for Anthony Telford"
"BAL199008240",78,"ej,jamed001,P,shulj901,Balls and strikes ej,wilem101,C,mcclt901,Balls and strikes (from bench) Dion James ejected by HP umpire John Shulock Indians coach Mark Wiley ejected by 1B umpire Tim McClelland"
"BAL199008240",78,"ej,orosj001,P,shulj901,Balls and strikes Jesse Orosco ejected by HP umpire John shulock after the first pitch was called a ball"
"BAL199008270",48,"$Jim Leytitz injured ankle on play at 1B"
"BAL199009050",13,"Rain delay from 8:06 til 9:19"
"BAL199009070",9,"$catcher Lance Parrish missed third strike which bounced to pitcher Joe Grahe"
"BAL199009070",21,"$Devon White left game with blurred vision"
"BAL199009070",45,"$Dante Bichette out on a checked swing appeal after Luis Polonia apparently stole 2B"
"BAL199009110",45,"ej,ripkb001,P,garcr901,Balls and strikes ej,ripkc801,C,garcr901,Balls and strikes on Bill Ripken Billy Ripken and Orioles coach Cal Ripken Sr ejected by HP umpire Richie Garcia"
"BAL199009170",13,"Debut game for Leo Gomez"
"BAL199009190",80,"ej,horns001,P,roe-r901,Balls and strikes Sam Horn ejected by HP umpire Rocky Roe"
"BAL199009210",10,"$Steve Finley threw to wrong base; Dave Parker stopped then went home"
"BAL199009210",58,"ej,parkd001,P,hendt901,Balls and strikes Dave Parker ejected by HP umpire Ted Hendry"
"BAL199009220",0,"ej,robif103,M,pales901,Balls and strikes Orioles manager Frank Robinson ejected by HP umpire Steve Palermo sometime in game"
"BAL199009220",54,"$Chris Spiers dove back into 1B"
"BAL199009230",9,"$Chris Hoiles left with injured right shoulder"
