GAME_ID,EVENT_ID,COMMENT_TX
"MON198004190",23,"Debut game for Luis Aguayo"
"MON198005030",42,"ej,willd104,M,olsea901,Balls and strikes Expos Manager Dick Williams ejected by HP umpire Andy Olsen sometime in sixth"
"MON198006020",18,"DWS: may be missed base - must be checked - CS a guess"
"MON198006020",122,"Debut game for Bob Pate"
"MON198006081",0,"$Ken Boyer fired as Cardinal manager after game"
"MON198006081",35,"Debut game for John Littlefield"
"MON198006082",17,"Debut game for Brad Mills"
"MON198006120",1,"Debut game for Charlie Lea"
"MON198006120",49,"Sheet note says Almon starts to switch-hit, so LHB here"
"MON198006150",8,"$Rodney SCott called for interference"
"MON198006270",9,"ej,ott-e101,P,fiels901,Fair/foul call ej,tannc101,M,fiels901,Fair/foul call Ed Ott and Pirates Manager Chuck Tanner ejected by HP umpire Steve Fields; the Pirates thought Gary Carter's double was foul; Ott bounced the ball on the turf; Fields claimed Ott was showing up the umpires"
"MON198007250",24,"ej,cedec001,P,fiels901,Call at 2B Cesar Cedeno ejected by 2B umpire Steve Fields"
"MON198008210",53,"Pedro Guerrero jammed left knee sliding back into 2B"
"MON198008230",64,"ej,perkb001,P,westj901,Called third strike Broderick Perkins ejected by HP umpire Joe West"
"MON198009130",67,"ej,scotr101,P,tatat901,Insulting umpire ej,willd104,M,foreb901,Ejection of Rodney Scott Rodney Scott ejected by 1B umpire Terry Tata for asking the umpire why he had a chip on his shoulder while leaving the field; Expos manager Dick Williams ejected by 2B umpire Bruce Froemming after throwing a fit over Scott's ejection"
"MON198009140",0,"1:30 rain delay before start of game"
"MON198009290",55,"$Garry Templeton strained right shoulder"
"MON198010050",1,"Debut game for Steve Ratzer"
"MON198010050",13,"Debut game for Ozzie Virgil"
