GAME_ID,EVENT_ID,COMMENT_TX
"PHA193804290",73,"$Zeke Bonura's throw to 3B was in the dirt and Wayne Ambler started towards HP; Buddy Lewis retrieved the ball and tagged Ambler; ruled DP"
"PHA193805030",51,"$Gene Hasson overslid 3B"
"PHA193805050",75,"$Marv Owen called for interference when hit on back by throw"
"PHA193805070",41,"$Buck Ross retired with a lame arm"
"PHA193805290",68,"$Lou Gehrig intentionally let the popup drop and threw to Frankie Crosetti who stepped on 2B then tagged Dick Siebert; Yankees manager Joe McCarthy argued it was double play"
"PHA193805290",72,"$Frankie Crosetti tried to pull the hidden ball trick"
"PHA193806020",64,"$Wally Moses hit on the head by the line drive"
"PHA193806052",61,"$Dick Siebert tripped over 3B"
"PHA193806110",30,"$Dario Lodigliani spiked on hand during fourth inning"
"PHA193806122",40,"Called, rain - SLA scored 2 runs in 6th"
"PHA193807020",25,"$Charlie Wagner injured by batted ball"
"PHA193807130",62,"$Jackie Hayes thought Luke Appling's ball would fall in and was too far down the line to tag and score"
"PHA193807160",39,"$Dario Lodigiani was caught off 1B; Sam Chapman tried to take 3B during play"
"PHA193807241",47,"$Elden Auker suffered an injured hand on the line drive"
"PHA193808251",78,"$Bobo Newsom called for interference"
"PHA193808261",61,"$Lynn Nelson hurt his arm"
"PHA193808262",10,"$Billy Sullivan's foul hit coach Ski Melillo on the left leg; he was carried off the field"
"PHA193808262",64,"Reconstructed from here to end of game"
"PHA193809252",66,"$game called for darkness"
"PHA193809291",0,"$Yankees Manager Joe McCarthy stayed in NY; coach Art Fletcher ran the team"
"PHA193809292",44,"$game called for darkness; it will not be replayed tomorrow because the Yankees need a full travel day to get to Boston due to hurricane's disruption of railroads; they will travel tomorrow by boat"
