GAME_ID,EVENT_ID,COMMENT_TX
"SDN198604110",53,"DWS: bunt assumed"
"SDN198604130",7,"Debut game for Kurt Stillwell"
"SDN198604270",33,"$pitch out on squeeze play"
"SDN198604300",30,"$Garry Templeton overran 2B"
"SDN198604300",34,"ej,clarj001,P,wendh901,Balls and strikes ej,herzw101,M,wendh901,Balls and strikes Jack Clark and Cardinals manager Whitey Herzog ejected by HP umpire Harry Wendelstedt"
"SDN198604300",48,"$Willie McGee's bloop single was only hit of the game"
"SDN198605030",58,"$game delayed seven minutes because of skunk on the field"
"SDN198605170",20,"$Tim Raines lost line drive in lights"
"SDN198605170",45,"$Hubie Brooks fell down on apparent double"
"SDN198605180",23,"$Graig Nettles lost the pop-up in the sun"
"SDN198605200",23,"$Bip Roberts injured his groin"
"SDN198605210",38,"$ball dropped after tag"
"SDN198605240",64,"$Rafael Santana missed 2B on DP"
"SDN198606050",11,"$unassisted tag by pitcher Dave Dravecky between 2B and 3B"
"SDN198606050",31,"ej,garvs001,P,willc901,Call at HP $Bip Roberts made late break for HP after rounding 3B; replay showed that he tagged the plate, but HP umpire Charlie Williams made no signal; catcher Ozzie Virgil ran over to tag Roberts, who was still on the ground; Steve Garvey, the on deck hitter, was ejected by Williams after Garvey drew a line at HP where Roberts had slid and touched HP; Garvey said something to Williams and was tossed"
"SDN198606060",0,"ej,boros101,M,willc901,Offering videotape of disputed call Padres manager Steve Boros ejected by 3B umpire Charlie Williams during the pregame meeting at HP; Boros offered Williams a video tape of a controversial call from the previous game"
"SDN198606060",54,"ej,nettg001,P,willc901,Balls and strikes Graig Nettles ejected by 3B umpire Charlie Williams for complaining about the strike zone with a 1-1 count on Ozzie Virgil; Nettles had been called out on strikes in the previous inning"
"SDN198606080",48,"$pitchout on squeeze play"
"SDN198606100",3,"$Bill Doran called for interference"
"SDN198606170",33,"$failed suicide squeeze"
"SDN198606190",1,"Debut game for Randy Kutcher"
"SDN198608010",45,"$Bip ROberts called out for running out of the base line"
"SDN198608050",68,"$Dale Murphy out trying to return to 3B"
"SDN198608200",34,"$Tom Nieto hit on hand; taken for X-rays"
"SDN198608230",78,"ej,gossr001,P,pullf901,Bench jockeying ej,iorgd001,P,bonig901,Called third strike ej,krukj001,P,bonig901,Bench jockeying Dane Iorg ejected by HP umpire Greg Bonin; Rich Gossage yelled from the bench and was ejected by 1B umpire Frank Pulli; John Kruk was ejected by Bonin"
"SDN198608230",96,"Dravecky might have run for Garvey at this point"
"SDN198608230",104,"$Glenn Wilson played in 5 man infield for next two plays"
"SDN198608260",12,"Dave Dravecky out with sore arm"
"SDN198608260",27,"$Kevin Mitchell caught the ball over the wall"
"SDN198608260",34,"$throw got by Bruce Bochy but Gene Walter backed it up"
"SDN198609140",10,"Debut game for Tim Pyznarski"
"SDN198609140",14,"Debut game for Benito Santiago"
"SDN198609140",15,"Debut game for Randy Asadoor"
"SDN198609140",16,"Debut game for Gary Green"
"SDN198609160",11,"$passed ball on pitchout"
"SDN198609160",64,"Tim Flannery pulled up lame"
"SDN198609170",1,"Debut game for Ed Vosberg"
