"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"
"MIN198504150",7,1,"milld001",0,4,9,"jackr001",9,57
"MIN198504150",8,0,"filsp001",1,0,1,"smitm002",1,65
"MIN198504150",8,0,"lysar001",1,0,1,"filsp001",1,66
"MIN198504150",8,0,"benij001",0,9,11,"gerbc001",6,66
"MIN198504150",8,0,"wilfr001",0,9,11,"benij001",11,66
"MIN198504150",8,0,"klawt001",1,0,1,"lysar001",1,70
"MIN198504150",8,1,"schod001",0,9,6,"wilfr001",11,72
"MIN198504150",9,0,"browm002",0,6,11,"joner002",10,77
"MIN198504170",7,1,"moord001",0,0,1,"slatj001",1,54
"MIN198504170",9,1,"bushr001",1,6,11,"salam001",2,69
"MIN198504180",3,0,"wardc001",1,0,1,"schrk001",1,28
"MIN198504180",3,1,"sancl001",0,0,1,"johnt001",1,37
"MIN198504180",5,0,"benij001",0,7,11,"joner002",10,48
"MIN198504180",6,0,"schod001",0,9,11,"gerbc001",6,53
"MIN198504180",6,1,"schod001",0,9,6,"schod001",11,58
"MIN198504180",6,1,"bushr001",1,9,11,"laudt001",2,60
"MIN198504180",6,1,"corbd001",0,0,1,"sancl001",1,64
"MIN198504180",6,1,"smalr001",1,5,11,"engld001",10,65
"MIN198504180",7,0,"klawt001",1,0,1,"wardc001",1,66
"MIN198504180",7,0,"salam001",1,9,2,"bushr001",11,66
"MIN198504180",7,0,"browm002",0,6,11,"narrj001",2,68
"MIN198504180",7,1,"milld001",0,4,9,"jackr001",9,69
"MIN198504180",7,1,"boonb001",0,6,2,"browm002",11,69
"MIN198504180",8,0,"davir001",1,0,1,"klawt001",1,74
"MIN198504180",8,1,"moord001",0,0,1,"corbd001",1,84
"MIN198504180",9,1,"stenm001",1,6,11,"gagng001",6,89
"MIN198504220",6,1,"bestk001",0,0,1,"younm001",1,49
"MIN198504220",7,1,"stanm001",0,0,1,"bestk001",1,55
"MIN198504220",8,0,"davir001",1,0,1,"schrk001",1,68
"MIN198504220",8,1,"vande001",0,0,1,"stanm001",1,71
"MIN198504220",9,0,"bonnb001",0,8,11,"valld001",2,77
"MIN198504220",9,0,"phelk001",0,9,11,"owens001",6,78
"MIN198504220",9,0,"caldi001",0,1,11,"percj001",4,79
"MIN198504220",9,0,"lysar001",1,0,1,"davir001",1,80
"MIN198504230",6,1,"stanm001",0,0,1,"baros001",1,42
"MIN198504230",8,0,"bonnb001",0,9,11,"kearb001",2,59
"MIN198504230",8,1,"nunee001",0,0,1,"stanm001",1,62
"MIN198504230",8,1,"valld001",0,9,2,"bonnb001",11,62
"MIN198504240",6,1,"geisd001",0,0,1,"moorm001",1,49
"MIN198504240",6,1,"meied001",1,2,11,"hatcm001",7,51
"MIN198504240",7,0,"meied001",1,2,7,"meied001",11,52
"MIN198504240",8,1,"vande001",0,0,1,"geisd001",1,67
"MIN198504250",8,1,"athek001",0,0,1,"krueb001",1,66
"MIN198504250",9,1,"conrt001",0,0,1,"athek001",1,72
"MIN198504250",9,1,"bushr001",1,9,11,"laudt001",2,72
"MIN198504250",9,1,"engld001",1,9,11,"bushr001",11,72
"MIN198504250",9,1,"tellt001",0,0,1,"conrt001",1,74
"MIN198504260",5,1,"tellt001",0,0,1,"younc001",1,43
"MIN198504260",6,0,"wardc001",1,0,1,"schrk001",1,53
"MIN198504260",7,1,"athek001",0,0,1,"tellt001",1,66
"MIN198504260",7,1,"bushr001",1,9,11,"laudt001",2,67
"MIN198504260",8,0,"salam001",1,9,2,"bushr001",11,68
"MIN198504260",8,0,"lysar001",1,0,1,"wardc001",1,69
"MIN198504260",8,0,"piccr001",0,3,12,"bochb001",3,69
"MIN198504260",8,1,"piccr001",0,3,3,"piccr001",12,73
"MIN198504260",9,0,"davir001",1,0,1,"lysar001",1,77
"MIN198504270",5,1,"kaisj001",0,0,1,"suttd001",1,54
"MIN198504270",7,0,"hends001",0,1,11,"colld001",7,66
"MIN198504270",7,1,"hends001",0,1,7,"hends001",11,69
"MIN198504270",8,1,"conrt001",0,0,1,"kaisj001",1,77
"MIN198504270",8,1,"tettm001",0,6,2,"heatm001",2,77
"MIN198504270",9,0,"davir001",1,0,1,"violf001",1,84
"MIN198504280",6,1,"mccas001",0,0,1,"warrm001",1,52
"MIN198504280",6,1,"tellt001",0,0,1,"mccas001",1,55
"MIN198504280",7,1,"piccr001",0,1,6,"grifa001",6,62
"MIN198504280",8,0,"meyed001",0,5,11,"murpd002",8,72
"MIN198504280",8,1,"conrt001",0,0,1,"tellt001",1,75
"MIN198504280",8,1,"heatm001",0,2,9,"lansc001",5,75
"MIN198504280",8,1,"hends001",0,3,7,"bochb001",3,75
"MIN198504280",8,1,"meyed001",0,5,5,"meyed001",11,75
"MIN198504280",8,1,"baked002",0,6,3,"baked002",7,75
"MIN198504280",8,1,"davim002",0,7,8,"davim002",9,75
"MIN198505030",4,0,"roeng001",0,1,11,"dwyej001",9,32
"MIN198505030",4,0,"wardc001",1,0,1,"smitm002",1,32
"MIN198505030",4,0,"connf001",0,2,11,"grosw001",5,34
"MIN198505030",4,1,"roeng001",0,1,7,"roeng001",11,36
"MIN198505030",4,1,"connf001",0,2,5,"connf001",11,36
"MIN198505030",4,1,"younm002",0,7,9,"younm002",7,36
"MIN198505030",4,1,"stews001",0,0,1,"mcgrs001",1,41
"MIN198505030",5,0,"fordd001",0,6,11,"sheel001",10,44
"MIN198505030",7,1,"martt001",0,0,1,"stews001",1,66
"MIN198505030",7,1,"aased001",0,0,1,"martt001",1,69
"MIN198505030",8,1,"bushr001",1,9,11,"laudt001",2,77
"MIN198505030",9,0,"salam001",1,9,2,"bushr001",11,81
"MIN198505030",9,0,"davir001",1,0,1,"wardc001",1,82
"MIN198505030",9,0,"nolaj001",0,8,11,"dauer001",4,84
"MIN198505030",9,0,"sakal001",0,8,12,"nolaj001",11,85
"MIN198505030",9,1,"sakal001",0,8,4,"sakal001",12,86
"MIN198505040",2,1,"sneln001",0,0,1,"martd001",1,21
