GAME_ID,EVENT_ID,COMMENT_TX
"DET195904100",87,"Debut game for Rudy Arias"
"DET195904220",15,"Debut game for Gene Leek"
"DET195904230",1,"Debut game for Jim Perry"
"DET195904290",15,"20 minute rain delay"
"DET195904290",24,"5 minute rain delay"
"DET195904290",32,"21 minute rain delay"
"DET195904290",48,"$Larry Doby held up to see if Lenny Green would catch the ball"
"DET195904290",51,"game called after 1:05 rain delay; Willie Tasby led off the 6th with a single which was washed out"
"DET195905031",56,"DIFF: officials Richards 0 CS today;per Det s/s & NY s/s CS"
"DET195905100",5,"$Bob Cerv struck on the hand"
"DET195905100",69,"$Bud Meyer struck by ball"
"DET195906030",34,"DIFF: officials McDougald 0 CS today;per Det s/s & NY s/s CS"
"DET195906030",78,"375 ft"
"DET195906230",27,"$Don Buddin's throw hit Harvey Kuenn on the back"
"DET195906250",77,"$Jackie Jensen's throw hit Harvey Kuenn"
"DET195906290",19,"$Jim Bunning struck on his right wrist"
"DET195906290",50,"missing play in DET195906290"
"DET195907010",9,"$Johnny Groth left with leg injury"
"DET195907010",18,"10 minute rain delay"
"DET195907010",49,"35 minute rain delay"
"DET195907020",18,"$Ted Lepicio hurt his ankle sliding into 2B"
"DET195907030",28,"DIFF: officials Maxwell 0 GDP today"
"DET195907042",66,"$Russ Nixon struck on the foot by a foul ball"
"DET195907230",55,"15 minute rain delay"
"DET195907240",39,"$Rocky Bridges left with injured left ankle"
"DET195907250",86,"$Bill Skowron left with severely dislocated wrist"
"DET195907270",1,"Debut game for Barry Shetrone"
"DET195907290",58,"Debut game for Steve Demeter"
"DET195908010",0,"Protest=H"
"DET195908010",33,"$Tigers manager Jimmy Dykes claimed Jerry Casale balked and played the game under protest"
"DET195908020",63,"DIFF: officials Malzone 0 CS today; Det s/s says CS"
"DET195908170",30,"Russ Nixon hurt running to 2B"
"DET195908180",16,"DIFF: officials Kaline 0 CS today;per Det s/s CS"
"DET195908200",4,"DIFF: officials Kubek 0 CS today; per DET & NY s/s CS"
"DET195908220",66,"Debut game for Ron Shoop"
"DET195908230",51,"18 minute rain delay"
"DET195908230",83,"$second game of double header started but rained out"
"DET195909220",32,"missing play in DET195909220"
"DET195909220",37,"missing play in DET195909220"
"DET195909250",78,"$Norm Cash argued the call at 1B with umpire Larry Napp"
"DET195909270",48,"Debut game for Cam Carreon"
