GAME_ID,EVENT_ID,COMMENT_TX
"SEA200404180",13,"Debut game for Adrian Gonzalez"
"SEA200404190",74,"ej,kotsm001,P,emmep901,Called third strike Mark Kotsay ejected by HP umpire Paul Emmel"
"SEA200404200",32,"$Crosby left with injured knee"
"SEA200405040",2,"ej,gardr001,M,fostm901,Balls and strikes Twins Manager Ron Gardenhire ejected by HP umpire Marty Foster"
"SEA200405040",69,"ej,koskc001,P,fostm901,Call at HP Corey Koskie ejected by HP umpire Marty Foster; Torii Hunter left game with injured leg"
"SEA200405040",86,"Hit and run, Guzman to 2nd, didn't know where ball was, went back to 1st - then forced out"
"SEA200405070",19,"$ball juggled at wall; Hideki Matsui thought it was caught and returned to 1B as Ruben Sierra ran past him; Sierra out for passing runner"
"SEA200405200",17,"$Brian Roberts called for interference"
"SEA200405220",19,"$fan interference"
"SEA200406010",25,"Debut game for Clint Nageotte"
"SEA200406020",14,"$Ibanez left game with injured leg"
"SEA200406020",28,"$fan interference"
"SEA200406090",46,"$Randy Winn stole HR from over the wall"
"SEA200406090",54,"ej,melvb001,M,scotd901,Fair/foul call (changed from homer) $Rich Aurilia's drive to LF ruled a homer by 3B umpire Dale Scott; the Astros immediately argued the call; Scott conferred with HP umpire Ron Kulpa and changed the call to foul; Seattle manager Bob Melvin argued heatedly and was ejected by Scott"
"SEA200406120",54,"ej,wilkb002,P,relic901,Called third strike ej,everc001,P,iassd901,Yelling about Wilkerson ejection Brad Wilkerson ejected by HP umpire Charlie Reliford; Carl Everett ejected by 2B umpire Dan Iassogna for yelling about Wilkerson ejection (from bench)"
"SEA200406120",57,"Debut game for Joe Horgan"
"SEA200406130",55,"ej,cabro001,P,eddid901,Balls and strikes Orlando Cabrera ejected by HP umpire Doug Eddings"
"SEA200406270",4,"$Ichiro Suzuki called for interference"
"SEA200406270",43,"Debut game for Matt Thornton"
"SEA200407010",1,"Debut game for Travis Blackley"
"SEA200407160",15,"Debut game for Bucky Jacobsen"
"SEA200407160",60,"Debut game for George Sherrill"
"SEA200407160",83,"ej,matej001,P,tscht901,Intentional HBP Julio Mateo ejected by HP umpire Tim Tschida"
"SEA200407170",49,"ej,vizqo001,P,nelsj901,Balls and strikes ej,wedge001,M,nelsj901,Balls and strikes Omar Vizquel and Manager Eric Wedge ejected by HP umpire Jeff Nelson"
"SEA200407180",69,"ej,wedge001,M,fostm901,Intentional HBP ej,whitr002,P,fostm901,Intentional HBP Rick White and Manager Eric Wedge ejected by HP umpire Marty Foster"
"SEA200407190",20,"$Reese left game with injured chest"
"SEA200407210",85,"Debut game for Bobby Madritsch"
"SEA200407230",59,"$Guerrero left game with injured hand"
"SEA200407250",53,"$fan interference"
"SEA200408230",1,"Debut game for Scott Kazmir"
"SEA200408281",29,"$Nageotte left game with injured back"
"SEA200409060",65,"Debut game for Mickey Lopez"
"SEA200409080",88,"Debut game for Greg Dobbs $Dobbs homers in first ML at bat"
"SEA200409080",89,"Debut game for Jeremy Reed"
"SEA200409110",64,"Debut game for Randy Williams"
"SEA200410010",6,"$tied Sisler's 1920 record of 257 hits"
"SEA200410010",21,"$passed Sisler for new hit record - 258"
"SEA200410020",74,"Martinez plays 3B for 1 pitch, then leaves to ovation on Edgar Martinez night"
